Municípios;id;Ano;Bloco Educação\Ensino Fundamental\Anos Finais EF\Índice;Bloco Educação\Ensino Fundamental\Anos Iniciais EF\Índice;Bloco Educação\Ensino Fundamental\Índice;Bloco Educação\Ensino Médio\Índice;Bloco Educação\Escolaridade Adulta\Índice;Bloco Educação\Pré Escola\Índice;Bloco Educação\Índice;Bloco Renda\Apropriação da Renda\Índice;Bloco Renda\Geração da Renda\Índice;Bloco Renda\Índice;Bloco Saúde\Condições Gerais de Saúde\Mortes por Causas Evitáveis\Índice;Bloco Saúde\Condições Gerais de Saúde\Índice;Bloco Saúde\Condições Gerais de Saúde\Óbitos por Causas Mal Definidas\Índice;Bloco Saúde\Longevidade\Índice;Bloco Saúde\Saúde Materno Infantil\Consultas Pré Natal\Índice;Bloco Saúde\Saúde Materno Infantil\Mortalidade de Menores de 5 anos\Índice;Bloco Saúde\Saúde Materno Infantil\Índice;Bloco Saúde\Índice;Idese
Dois Lajeados;43064520;2011;0.76437333376;0.7769710817152;0.7706722077376;0.977533403123604;0.401329999506895;0.884615384615385;0.758537748745871;0.74615663849048;0.635974187717087;0.691065413103783;0.743341456151858;0.829299188160973;0.915256920170089;0.891578807814221;0.887797332543463;0.975827182058759;0.931812257301111;0.884230084425435;0.77794441542503
Dois Lajeados;43064520;2012;0.76437333376;0.7769710817152;0.7706722077376;0.973441278375762;0.415616075781855;0.728813559322034;0.722135780304313;0.76345395455195;0.595447192106785;0.679450573329368;0.742108728863027;0.824168080683046;0.906227432503065;0.957522048625967;0.882765016516827;0.977484715408192;0.93012486596251;0.903938331757175;0.768508228463618
Dois Lajeados;43064520;2013;0.82530133376;0.8085504175104;0.8169258756352;1.0;0.425715848523318;1.0;0.81066043103963;0.804839404055774;0.637494729123419;0.721167066589596;0.725307833619473;0.810618383872652;0.895928934125832;0.941107763376081;0.869451890022464;0.959884133293253;0.914668011657858;0.888798052968864;0.806875183532697
Dois Lajeados;43064520;2014;0.82530133376;0.8085504175104;0.8169258756352;1.0;0.434056774312348;1.0;0.812745662486887;0.84166619828882;0.641065596362458;0.741365897325639;0.671102118702916;0.787821857971141;0.904541597239367;0.954365349739705;0.86366238056372;0.902116090607087;0.882889235585403;0.87502548109875;0.809712346970425
Dois Lajeados;43064520;2015;0.803946666666667;0.8274665335552;0.815706600110933;1.0;0.447990535648319;0.981481481481482;0.811294654310183;0.806795031482555;0.630018806006424;0.71840691874449;0.683690500953578;0.806217389728323;0.928744278503068;0.90440876277663;0.85852096493381;0.811870287794854;0.835195626364332;0.848607259623095;0.792769610892589
Dois Lajeados;43064520;2016;0.803947;0.827467;0.815707;0.951184;0.466142;1.0;0.808258;0.810965;0.609611;0.710288;0.588747;0.772207;0.955667;0.916633;0.86154;0.820971;0.841256;0.843365;0.787303734
Dois Lajeados;43064520;2017;0.851712;1.0;0.925856;0.98803903249055;0.46278245363282;1.0;0.84416937153084;0.82082586995636;0.61376341537402;0.71729464266519;0.64120998756284;0.80838351445133;0.97555704133981;0.91534755638474;0.87458775901617;0.87457261723768;0.87458018812693;0.86610375298766;0.8091892557279
Dois Lajeados;43064520;2018;0.851712;1.0;0.925856;0.84306198980415;0.47537962886467;1.0;0.8110744046672;0.81608256261372;0.6031765792648;0.70962957093926;0.68151355719621;0.82888548039265;0.97625740358909;0.96497715934741;0.88350470285049;0.97592309331078;0.92971389808064;0.90785884594023;0.80952094051557
Dois Lajeados;43064520;2019;0.826752;1.0;0.913376;0.87856305888257;0.4879784111159;1.0;0.81997936749962;0.83669245363684;0.61956605721225;0.72812925542454;0.758000793619;0.86105958043165;0.9641183672443;0.96653083776199;0.88455230409632;0.9679221882947;0.92623724619551;0.91794255479638;0.82201705924018
Dois Lajeados;43064520;2020;0.826752;1.0;0.913376;0.87601919776829;0.49795880061017;1.0;0.82183849959462;0.80765354638015;0.62519318784854;0.71642336711434;0.72351436800001;0.83891338369022;0.95431239938043;0.98293106568444;0.87763494172971;0.94798452573487;0.91280973373229;0.91155139436899;0.81660442035931
Dois Lajeados;43064520;2021;0.65099855766089;0.854989952;0.75299425483044;0.90516944574199;0.50714932500416;1.0;0.79132825639415;0.79236378853703;0.70237927205475;0.74737153029589;0.67486397482676;0.81127956222821;0.94769514962966;0.94358402672298;0.86706896413093;0.9416856477794;0.90437730595517;0.88641363163545;0.80837113944183
Dom Feliciano;43065020;2007;0.582869333333334;0.629423078417765;0.606146205875549;0.494929435482821;0.188868447216077;0.23091976516634;0.380215963435197;0.379416133572957;0.391818085940784;0.38561710975687;0.659552551747011;0.782225376749546;0.90489820175208;0.821610663162129;0.609506177890516;0.925462143383636;0.767484160637076;0.790440066849583;0.518757713347217
Dom Feliciano;43065020;2008;0.582869333333334;0.629423078417765;0.606146205875549;0.506056212534445;0.196639274195547;0.241106719367589;0.387487102993283;0.449424766534083;0.42669478274829;0.438059774641187;0.710212967519089;0.800088164722458;0.889963361925827;0.867014481950306;0.639170437365084;0.937022191566019;0.788096314465552;0.818399653712772;0.547982177115747
Dom Feliciano;43065020;2009;0.654144;0.64629624982651;0.650220124913255;0.498952459476336;0.204951773452631;0.278787878787879;0.408228059157525;0.450263343914489;0.404589090086037;0.427426217000263;0.717001622013743;0.81997185382144;0.922942085629138;0.885946988843161;0.668186797219055;0.923796387771663;0.795991592495359;0.83397014505332;0.556541473737036
Dom Feliciano;43065020;2010;0.654144;0.64629624982651;0.650220124913255;0.474564241728421;0.2126;0.310195227765727;0.411894898601851;0.381005900069298;0.447057573841809;0.414031736955554;0.695401247915337;0.812237249981421;0.929073252047506;0.913027022405494;0.671022169091425;0.930388869322358;0.800705519206892;0.841989930531269;0.555972188696224
Dom Feliciano;43065020;2011;0.64311466624;0.72235785056;0.6827362584;0.492267873647836;0.221840986208559;0.275700934579439;0.418136513208959;0.367282672057621;0.425550470302913;0.396416571180267;0.638952899231688;0.779849147749092;0.920745396266496;0.889874729244771;0.672308738083339;0.903711864853888;0.788010301468614;0.819244726154159;0.544599270181128
Dom Feliciano;43065020;2012;0.64311466624;0.72235785056;0.6827362584;0.5276020256917;0.229515964276639;0.439678284182306;0.469883133137661;0.292871398859755;0.432949934910826;0.36291066688529;0.619055468917232;0.755188067675893;0.891320666434553;0.905510581569548;0.680374761989705;0.953814038891994;0.81709440044085;0.825931016562097;0.552908272195016
Dom Feliciano;43065020;2013;0.666624;0.74305048192;0.70483724096;0.589759354976746;0.238397392115464;0.443148688046647;0.494035669024714;0.333673366101779;0.462669616680939;0.398171491391359;0.606306860206772;0.746452433196983;0.886598006187195;0.900251302776429;0.697432257051757;0.929770561049493;0.813601409050625;0.820101715008012;0.570769625141362
Dom Feliciano;43065020;2014;0.666624;0.74305048192;0.70483724096;0.594465841717571;0.24511162046198;0.521857923497268;0.516568156659205;0.302882861570333;0.464005307591623;0.383444084580978;0.614243060504438;0.754813428286505;0.895383796068572;0.9166056508584;0.677698800663525;0.942376458749974;0.81003762970675;0.827152236283885;0.575721492508022
Dom Feliciano;43065020;2015;0.647500680256;0.698341440666204;0.672921060461102;0.549991922542568;0.25287346458536;0.560906515580737;0.509173240792442;0.286284824752512;0.46845624563948;0.377370535195996;0.598236821729103;0.754061068566003;0.909885315402903;0.89938042520986;0.65425713092779;0.921805972724704;0.788031551826247;0.813824348534037;0.566789374840825
Dom Feliciano;43065020;2016;0.647501;0.698341;0.672921;0.53657;0.26036;0.89441;0.591065;0.295428;0.439788;0.367608;0.591343;0.752215;0.913087;0.890919;0.611711;0.952829;0.78227;0.808468;0.589047122
Dom Feliciano;43065020;2017;0.71255466666667;0.81999269396253;0.7662736803146;0.50427802570804;0.2639164132849;0.99864998990573;0.63327952730332;0.31029850161175;0.4769108796345;0.39360469062313;0.59844954548642;0.75878675179664;0.91912395810687;0.89467989048446;0.5983267372832;0.94639936748549;0.77236305238435;0.80860989822182;0.61183137204942
Dom Feliciano;43065020;2018;0.71255466666667;0.81999269396253;0.7662736803146;0.51774518695631;0.27098771593006;0.89591323052246;0.61272995343086;0.34816869045918;0.44057595275628;0.39437232160773;0.5918724139014;0.75435903776392;0.91684566162644;0.90597158610817;0.5870813602835;0.94034657761783;0.76371396895067;0.80801486427425;0.60503904643761
Dom Feliciano;43065020;2019;0.7210624;0.859166848;0.790114624;0.50878498761891;0.27775406212596;0.88707586315313;0.6159323842245;0.32417618833368;0.48970679028661;0.40694148931014;0.59504899823536;0.74864528455424;0.90224157087312;0.90450626174501;0.64507212385733;0.8817127305935;0.76339242722541;0.80551465784155;0.60946284379207
Dom Feliciano;43065020;2020;0.7210624;0.859166848;0.790114624;0.50596780731551;0.28400002216307;0.93533304430536;0.62885387444598;0.29038561651871;0.45185762654762;0.37112162153317;0.56619401964775;0.74399855250879;0.92180308536982;0.89002438154187;0.68726674824581;0.84921413998864;0.76824044411722;0.80075445938929;0.60024331845615
Dom Feliciano;43065020;2021;0.724181376;0.74103488;0.732608128;0.54534106611385;0.28949116774779;0.90915432791466;0.61914867244407;0.27272948545198;0.50133896634614;0.38703422589906;0.54940762117877;0.73106179892926;0.91271597667975;0.87966660511956;0.7532978647346;0.88419900577067;0.81874843525263;0.80982561310048;0.60533617048121
Dom Pedro de Alcântara;43065510;2007;0.683157333333334;0.6430779393024;0.663117636317867;0.740167613487728;0.322149410707747;0.744186046511628;0.617405176756242;0.461815773211158;0.421017549279024;0.441416661245091;0.62869643574545;0.777134907259097;0.925573378772744;0.858138972633991;0.751604359523732;0.889161799393591;0.820383079458662;0.818552319783917;0.625791385928417
Dom Pedro de Alcântara;43065510;2008;0.683157333333334;0.6430779393024;0.663117636317867;0.649531996588607;0.335661654413419;0.377049180327869;0.506340116911941;0.426283491154033;0.494290561825509;0.460287026489771;0.655915667917303;0.796642475240657;0.937369282564012;0.913679700969462;0.772289137632035;0.897405462342434;0.834847299987235;0.848389825399118;0.605005656266943
Dom Pedro de Alcântara;43065510;2009;0.693034666666666;0.6806042910848;0.686819478875733;0.624990210483733;0.35026640128472;0.631578947368421;0.573413759503152;0.389774368290916;0.446837303230347;0.418305835760631;0.607477499579881;0.771541944181374;0.935606388782867;0.926926068251279;0.771871401708127;0.910244183551517;0.841057792629822;0.846508601687492;0.612742732317092
Dom Pedro de Alcântara;43065510;2010;0.693034666666666;0.6806042910848;0.686819478875733;0.586467370474896;0.3677;0.790697674418605;0.607921130942308;0.543766815843646;0.610285822292929;0.577026319068288;0.559870963114134;0.748104019301293;0.936337075488451;0.913144648242848;0.76538545315276;0.953506094776445;0.859445773964603;0.840231480502914;0.675059643504503
Dom Pedro de Alcântara;43065510;2011;0.62327466624;0.7103433203456;0.6668089932928;0.647089426722541;0.381244157333307;1.0;0.673785644337162;0.411582498234425;0.510925433686314;0.461253965960369;0.511342882498844;0.723663211042577;0.935983539586311;0.888995937614369;0.747674684040328;0.957562414652177;0.852618549346253;0.821759232667733;0.652266280988421
Dom Pedro de Alcântara;43065510;2012;0.62327466624;0.7103433203456;0.6668089932928;0.682541549074945;0.385652294853242;0.40625;0.535313209305247;0.404907788928018;0.48929111650702;0.447099452717519;0.491190836844938;0.713416625395074;0.935642413945211;0.907872640755747;0.721680211140591;0.952881664534049;0.83728093783732;0.81952340132938;0.600645354450715
Dom Pedro de Alcântara;43065510;2013;0.66368;0.7469259212672;0.7053029606336;0.878963276540887;0.39312954742313;0.892857142857143;0.71756323186369;0.438361876526667;0.583870788734502;0.511116332630584;0.464658599486792;0.698226187788199;0.931793776089606;0.932537123674157;0.690555219019544;0.953701175475114;0.822128197247329;0.817630502903228;0.682103355799168
Dom Pedro de Alcântara;43065510;2014;0.66368;0.7469259212672;0.7053029606336;0.938515937780306;0.403651809490163;0.731707317073171;0.69479450624431;0.482926177091507;0.560538258783544;0.521732217937526;0.395167113002703;0.66410029573763;0.933033478472558;0.914881454200625;0.697938164029657;0.95874722312617;0.828342693577913;0.802441481172056;0.672989401784631
Dom Pedro de Alcântara;43065510;2015;0.6656563977984;0.7654754962432;0.7155659470208;0.871957691101623;0.416511551552605;0.463414634146341;0.616862455955342;0.39422840721077;0.52345827412663;0.4588433406687;0.458592200023597;0.694056720140369;0.929521240257141;0.915686726925298;0.728233231403311;0.968594256432677;0.848413743917994;0.819385730327887;0.631697175650643
Dom Pedro de Alcântara;43065510;2016;0.665656;0.765475;0.715566;0.76662;0.42855;0.736842;0.661894;0.461746;0.497593;0.479669;0.529309;0.726413;0.923517;0.917612;0.750563;0.96358;0.857072;0.833699;0.65842089
Dom Pedro de Alcântara;43065510;2017;0.72465066666667;0.78445738683899;0.75455402675283;0.80510791689385;0.4249301343271;1.0;0.74614801949344;0.47015443316649;0.51213340045272;0.4911439168096;0.61692023892837;0.75304686450316;0.88917349007796;0.94154647795888;0.75140142816822;0.9266267176514;0.83901407290981;0.84453580512395;0.69394258047567
Dom Pedro de Alcântara;43065510;2018;0.72465066666667;0.78445738683899;0.75455402675283;0.83540158291381;0.43611445525373;1.0;0.75651751623009;0.47566207479724;0.4939652223997;0.48481364859847;0.55732044553903;0.70924163416386;0.86116282278868;0.94001926089991;0.76016505671479;0.93379990301144;0.84698247986312;0.83208112497563;0.69113742993473
Dom Pedro de Alcântara;43065510;2019;0.72564125750808;0.79855914340338;0.76210020045573;0.76834441788709;0.44517800146954;1.0;0.74390565495309;0.49328074950676;0.49642626303751;0.49485350627214;0.46981490717502;0.6583927096675;0.84697051215997;0.93220956506938;0.77635429957988;0.93718837816929;0.85677133887459;0.81579120453715;0.68485012192079
Dom Pedro de Alcântara;43065510;2020;0.72564125750808;0.79855914340338;0.76210020045573;0.63326531756802;0.45307130103935;1.0;0.71210920476577;0.44639320954151;0.44906601463766;0.44772961208959;0.46025948690866;0.65488168606892;0.84950388522919;0.9303785314383;0.79123571039739;0.96830786084243;0.87977178561991;0.82167733437571;0.66050538374369
Dom Pedro de Alcântara;43065510;2021;0.630314624;0.7618133538616;0.6960639889308;0.71725788513004;0.458349548676;0.88970092968704;0.69034308810597;0.43482699789771;0.47341485290515;0.45412092540143;0.56658303662177;0.71197156587002;0.85736009511827;0.93327267681863;0.80430272394049;0.95881589161104;0.88155930777577;0.84226785015481;0.66224395455407
Dom Pedrito;43066010;2007;0.585045333333334;0.605061773768216;0.595053553550775;0.909384873576171;0.441743596333643;0.676899462778204;0.655770371559698;0.517511365633164;0.552854952608532;0.535183159120848;0.52088506990196;0.738659034656982;0.956432999412003;0.826919673527532;0.555699201977544;0.883168684402316;0.71943394318993;0.761670883791481;0.650874804824009
Dom Pedrito;43066010;2008;0.585045333333334;0.605061773768216;0.595053553550775;0.873307712926985;0.451976224019456;0.61873459326212;0.634768020939834;0.534116457362869;0.606961329360817;0.570538893361843;0.538409314931686;0.746854377524149;0.955299440116611;0.841341811230324;0.587880724984917;0.872665489540613;0.730273107262765;0.772823098672412;0.659376670991363
Dom Pedrito;43066010;2009;0.608597333333334;0.656590167938931;0.632593750636133;0.825700870244829;0.46024928079304;0.631489361702128;0.637508315844032;0.567155271679912;0.608131372233446;0.587643321956679;0.510670152235405;0.732404474035398;0.954138795835391;0.832442311449932;0.586604822585912;0.912201369603607;0.749403096094759;0.771416627193363;0.665522754998025
Dom Pedrito;43066010;2010;0.608597333333334;0.656590167938931;0.632593750636133;0.79593849481079;0.469;0.686067019400353;0.645899816211819;0.589347905860455;0.591782783089308;0.590565344474882;0.502591970053694;0.728996501215535;0.955401032377376;0.833202401545108;0.581750218609165;0.93721270441736;0.759481461513263;0.773893454757969;0.670119538481556
Dom Pedrito;43066010;2011;0.58929066624;0.68619885056;0.6377447584;0.776045902475316;0.474114132823395;0.683794466403162;0.642924815025468;0.598274097669263;0.586364793596356;0.592319445632809;0.499320791881205;0.728715212826907;0.958109633772608;0.835095228121732;0.598764247327703;0.949524170571846;0.774144208949775;0.779318216632804;0.671520825763694
Dom Pedrito;43066010;2012;0.58929066624;0.68619885056;0.6377447584;0.749031152594057;0.479261723957756;0.687156970362239;0.638298651328513;0.618925960279527;0.612249257698083;0.615587608988805;0.514296882137754;0.737032295920683;0.959767709703612;0.846436575383386;0.635436955899498;0.908711705818123;0.772074330858811;0.785181067387627;0.679689109234982
Dom Pedrito;43066010;2013;0.54513066624;0.7124148672;0.62877276672;0.798674878266277;0.483020811235476;0.667405764966741;0.644468555297123;0.648515338017288;0.670826907433735;0.659671122725511;0.505337634453022;0.734852796157749;0.964367957862476;0.849416757180937;0.666595443390462;0.865051835858626;0.765823639624544;0.78336439765441;0.695834691892348
Dom Pedrito;43066010;2014;0.54513066624;0.7124148672;0.62877276672;0.822716547811865;0.485947563557144;0.713071200850159;0.662627019734792;0.669756266169505;0.666137039119747;0.667946652644626;0.489532136218575;0.726442833518836;0.963353530819097;0.848944751880826;0.690550115552202;0.8659081759567;0.778229145754451;0.784538910384704;0.705037527588041
Dom Pedrito;43066010;2015;0.574954666666667;0.764217826509368;0.669586246588018;0.723743510211051;0.491320036850112;0.8;0.671162448412295;0.637409523796765;0.67365500343565;0.655532263616208;0.491816129209362;0.731006310282416;0.97019649135547;0.846267154735603;0.738148127747649;0.88101207231122;0.809580100029434;0.795617855015818;0.707437522348107
Dom Pedrito;43066010;2016;0.574955;0.764218;0.669586;0.638979;0.496675;0.887767;0.673252;0.636899;0.641782;0.639341;0.468379;0.722526;0.976673;0.841776;0.769552;0.932356;0.850954;0.805085;0.705892593
Dom Pedrito;43066010;2017;0.62818133333333;0.74773576127689;0.68795854730511;0.68666330439157;0.49284658102987;0.92716835976071;0.69865919812182;0.65683657176445;0.69266309920244;0.67474983548345;0.42865398137393;0.70806680685802;0.98747963234212;0.83790703846016;0.79893010620583;0.96106147186594;0.87999578903588;0.80865654478469;0.72735519279665
Dom Pedrito;43066010;2018;0.62818133333333;0.74773576127689;0.68795854730511;0.72246074477319;0.49733461033952;0.8771094122704;0.69621582867205;0.66496152845358;0.67013100078667;0.66754626462012;0.40685803256818;0.69905693437954;0.99125583619091;0.85005001767917;0.824785970759;1.0;0.9123929853795;0.82049997914607;0.72808735747942
Dom Pedrito;43066010;2019;0.7530624;0.756012288;0.754537344;0.79168560832875;0.50058677689533;0.89846628243839;0.73631900291562;0.68645476694142;0.66374990354842;0.67510233524492;0.43536408709101;0.71209962272965;0.98883515836829;0.8625369439709;0.85265763168012;0.95871617012035;0.90568690090024;0.82677448920026;0.74606527578693
Dom Pedrito;43066010;2020;0.7530624;0.756012288;0.754537344;0.83760139138558;0.5046441478359;0.87003600290459;0.74170472153152;0.65677207280541;0.66168147081029;0.65922677180785;0.47837572947758;0.73021842241625;0.98206111535491;0.88478173655144;0.86797419783794;0.93339570413583;0.90068495098688;0.83856170331819;0.74649773221919
Dom Pedrito;43066010;2021;0.656533376;0.748611712;0.702572544;0.88205415375112;0.50735641156989;0.85319243576957;0.73629388627265;0.65008127917982;0.76978414340443;0.70993271129213;0.50217514351217;0.7359293272889;0.96968351106562;0.85864011718803;0.88133760877905;0.90713334202653;0.89423547540279;0.82960163995991;0.75860941250823
Dona Francisca;43067000;2007;0.748373333333334;0.610805696044413;0.679589514688874;0.824922984686696;0.378485031318549;0.756756756756757;0.659938571862719;0.647368362874557;0.447990147689199;0.547679255281878;0.596690484576225;0.705656553219587;0.81462262186295;0.816874758463885;0.707610299211828;0.950818617501228;0.829214458356528;0.78391525668;0.663844361274866
Dona Francisca;43067000;2008;0.748373333333334;0.610805696044413;0.679589514688874;0.697454597591772;0.395332178201606;0.782608695652174;0.638746246533607;0.668649965692183;0.489217443321775;0.578933704506979;0.655956599972896;0.735690181959479;0.815423763946063;0.829038540191202;0.695237073589359;0.917068387718591;0.806152730653975;0.790293817601552;0.669324589547379
Dona Francisca;43067000;2009;0.708821333333334;0.642102184594033;0.675461758963683;0.641714650667885;0.410799128798461;0.753846153846154;0.620455423069046;0.68578797084337;0.481637104983681;0.583712537913525;0.636825022264967;0.735265172147114;0.833705322029261;0.86627424948462;0.693951533602677;0.926672711189371;0.810312122396024;0.803950514675919;0.669372825219497
Dona Francisca;43067000;2010;0.708821333333334;0.642102184594033;0.675461758963683;0.613731273681143;0.4299;0.844155844155844;0.640812219200167;0.596236568429136;0.474807410338694;0.535521989383915;0.710242830714635;0.770289913457429;0.830336996200223;0.904622448552834;0.736083109070293;0.920904632871432;0.828493870970862;0.834468744327042;0.670267650970375
Dona Francisca;43067000;2011;0.7216;0.55825596672;0.63992798336;0.680456196240841;0.445082378433231;0.768292682926829;0.633439810240225;0.596054226505898;0.508441396992408;0.552247811749153;0.666937336484409;0.767622193955952;0.868307051427494;0.902148387074856;0.771733212609702;0.944161221588401;0.857947217099051;0.84257259937662;0.676086740455333
Dona Francisca;43067000;2012;0.7216;0.55825596672;0.63992798336;0.799790672618131;0.4555719004544;1.0;0.723822639108133;0.683600862504823;0.525398201629607;0.604499532067215;0.648756785009201;0.776953177010745;0.905149569012288;0.928241632334893;0.780772327511458;0.919316328324399;0.850044327917928;0.851746379087855;0.726689516754401
Dona Francisca;43067000;2013;0.72014933376;0.82322520448;0.77168726912;0.998440463645943;0.462563181516421;1.0;0.808172728570591;0.641642488331168;0.577233685567709;0.609438086949439;0.551431573346573;0.73899486801926;0.926558162691947;0.919261389547529;0.781166471818107;0.904903626302419;0.843035049060263;0.833763768875684;0.750458194798571
Dona Francisca;43067000;2014;0.72014933376;0.82322520448;0.77168726912;1.0;0.469725585985867;1.0;0.810353213776467;0.66063430948049;0.582457675133707;0.621545992307099;0.611765316053135;0.752884997802916;0.894004679552696;0.905958925562476;0.754621459964971;0.892341024306102;0.823481242135537;0.827441721833643;0.753113642639069
Dona Francisca;43067000;2015;0.647957333333334;0.683913504510756;0.665935418922045;0.890342465753425;0.477479917026436;0.924050632911392;0.739452108653324;0.641109721915404;0.552821937353914;0.596965829634659;0.592084433112748;0.731287830885947;0.870491228659147;0.844348052892052;0.767950492371816;0.886894849636383;0.8274226710041;0.8010195182607;0.712479152182894
Dona Francisca;43067000;2016;0.647957;0.683914;0.665935;0.879156;0.488444;1.0;0.758384;0.646122;0.522893;0.584508;0.669593;0.760505;0.851417;0.833573;0.750277;0.923098;0.836688;0.810255;0.717715645
Dona Francisca;43067000;2017;0.68437333333333;0.69698949063151;0.69068141198242;0.92396632290542;0.49183479790425;1.0;0.77662063319802;0.65550637865137;0.53632427805525;0.59591532835331;0.61425788983804;0.73375823335924;0.85325857688044;0.87376033184372;0.75924404790005;0.95236429217129;0.85580417003567;0.82110757841288;0.7312145133214
Dona Francisca;43067000;2018;0.68437333333333;0.69698949063151;0.69068141198242;0.9413057114496;0.50035808523497;0.72470384574785;0.71426226360371;0.64795705689943;0.52639247711744;0.58717476700843;0.5353004742032;0.70897967826376;0.88265888232432;0.88242257906173;0.75722711604749;1.0;0.87861355802375;0.82333860511641;0.70825854524285
Dona Francisca;43067000;2019;0.80448;0.787366016;0.795923008;0.93249782664373;0.50770411394199;0.99806834423918;0.80854832320622;0.68612611717132;0.51584726522592;0.60098669119862;0.49987640253923;0.68160967396917;0.86334294539912;0.88844538674208;0.80079788474998;0.97439633525546;0.88759711000272;0.81921739023799;0.74291746821428
Dona Francisca;43067000;2020;0.80448;0.787366016;0.795923008;1.0;0.51421006265716;0.82390407114817;0.78350928545133;0.65570380101576;0.5299690742456;0.59283643763068;0.40906404395167;0.62929224145072;0.84952043894976;0.87345622966205;0.83766999509924;0.98710885017517;0.91238942263721;0.80504596458332;0.72713056255511
Dona Francisca;43067000;2021;0.635626624;0.791033984;0.713330304;1.0;0.51961523403786;0.98244806041457;0.80384839961311;0.63232896210025;0.5743699972342;0.60334947966722;0.44547069836734;0.62499977013838;0.80452884190943;0.87721361857558;0.8533984145387;0.93749146258232;0.89544493856051;0.79921944242482;0.73547244056839
Doutor Maurício Cardoso;43067340;2007;0.636010666666666;0.65652905482304;0.646269860744853;1.0;0.332769319177166;0.883720930232558;0.715690027538644;0.504365385071763;0.59705558858493;0.550710486828347;0.593929277437871;0.6868457791318;0.77976228082573;0.877652764254836;0.728329153657777;0.847821999001601;0.788075576329689;0.784191373238775;0.683530629201922
Doutor Maurício Cardoso;43067340;2008;0.636010666666666;0.65652905482304;0.646269860744853;1.0;0.330997698886953;0.8984375;0.718926264907952;0.512632440235365;0.607565415205214;0.560098927720289;0.530571063934417;0.648285035095953;0.76599900625749;0.851717520284338;0.742506127752029;0.824233922987236;0.783370025369633;0.761124193583308;0.68004979540385
Doutor Maurício Cardoso;43067340;2009;0.676565333333334;0.738637723802915;0.707601528568124;0.987461469563827;0.333645174901322;0.8;0.707177043258318;0.56161375959121;0.590927429771857;0.576270594681534;0.522522224911174;0.647708407468496;0.772894590025819;0.839890078626768;0.768743232193764;0.837721652890987;0.803232442542375;0.76361030954588;0.68235264916191
Doutor Maurício Cardoso;43067340;2010;0.676565333333334;0.738637723802915;0.707601528568124;0.900705891953648;0.3359;0.929411764705882;0.718404796306914;0.567463751327186;0.60171326247076;0.584588506898973;0.548200102285817;0.671279501882614;0.794358901479412;0.886155303793591;0.797231405138659;0.85762885991442;0.827430132526539;0.794954979400915;0.699316094202267
Doutor Maurício Cardoso;43067340;2011;0.63005866624;0.7396370061824;0.6848478362112;0.878726602699011;0.344525403546743;1.0;0.727024960614238;0.591730613059565;0.661479503728505;0.626605058394035;0.598832440577535;0.701307843234915;0.803783245892296;0.896489776589779;0.820973275333926;0.917897162299268;0.869435218816597;0.822410946213764;0.725346988407346
Doutor Maurício Cardoso;43067340;2012;0.63005866624;0.7396370061824;0.6848478362112;0.970918765645248;0.352460188634036;0.922077922077922;0.732576178142102;0.61909127848921;0.656831470695458;0.637961374592334;0.606334647532993;0.704116832621123;0.801899017709252;0.90403836314204;0.816877236380436;0.949981647448476;0.883429441914456;0.830528212559206;0.733688588431214
Doutor Maurício Cardoso;43067340;2013;0.66551466624;0.78559986688;0.72555726656;1.0;0.361506680772226;0.815789473684211;0.725713355254109;0.652508725999584;0.723570983857484;0.688039854928534;0.52903328453817;0.683032448781976;0.837031613025781;0.870355882764347;0.797668408365181;0.96725907816419;0.882463743264685;0.81195069160367;0.741901300595438
Doutor Maurício Cardoso;43067340;2014;0.66551466624;0.78559986688;0.72555726656;1.0;0.368266288790145;1.0;0.773455888837536;0.7004726297324;0.778045995069151;0.739259312400775;0.450148053519745;0.652520719260426;0.854893385001107;0.859775326058133;0.777385245517752;0.931536614259506;0.854460929888629;0.788918991735729;0.767211397658014
Doutor Maurício Cardoso;43067340;2015;0.6923448694144;0.74751280499653;0.719928837205465;1.0;0.382564061168917;1.0;0.775623224593595;0.678196509938235;0.712564483060472;0.695380496499354;0.479430422673329;0.682910858431137;0.886391294188946;0.881101790718741;0.78476954919481;0.889755750249211;0.837262649722011;0.800425099623963;0.757142940238971
Doutor Maurício Cardoso;43067340;2016;0.692345;0.747513;0.719929;0.952227;0.399289;1.0;0.767861;0.685833;0.708729;0.697281;0.564948;0.714919;0.86489;0.916737;0.788537;0.851804;0.820171;0.817276;0.760805755
Doutor Maurício Cardoso;43067340;2017;0.71677866666667;0.77644355863983;0.74661111265325;1.0;0.3984803817759;1.0;0.78627287360729;0.69674468843619;0.68974288944343;0.69324378893981;0.51140556538572;0.70161085369726;0.8918161420088;0.89609619966632;0.8142888948259;0.89158359150728;0.85293624316659;0.81688109884339;0.7654659204635
Doutor Maurício Cardoso;43067340;2018;0.71677866666667;0.77644355863983;0.74661111265325;1.0;0.4061173443795;1.0;0.78818211425819;0.71336675394333;0.70401080159104;0.70868877776719;0.47817841672513;0.69750992985018;0.91684144297522;0.89618600300872;0.83896254168387;0.93728516577677;0.88812385373032;0.82727326219641;0.77471471807393
