id;Ano;totalBeneficiarios;valorTotalRepassado;valorMedioRepassado
431870;2010;9123.0;9928260,00;1088,27
431870;2011;8076.0;10761086,00;1332,48
431870;2012;7879.0;11713528;1486,68
431870;2013;6932.0;11555018;1666,91
431870;2014;6465.0;10693633;1654,08
431870;2015;6851.0;11347979;1656,40
431870;2016;6681.0;12331305,00;1845,73
431870;2017;7062.0;13312458;1885,08
431870;2018;7683.0;15418661;2006,85
431870;2019;6923.0;16557374,00;2391,65
431870;2020;8951.0;6197862,00;692,42
431870;2021;8962.0;11431164;1275,51
431880;2007;1903.0;1317981;692,58
431880;2008;1688.0;1582712,00;937,63
431880;2009;2047.0;1873289,00;915,14
431880;2010;2006.0;2081955,00;1037,86
431880;2011;1977.0;2394133,00;1210,99
431880;2012;2083.0;2809504;1348,78
431880;2013;2118.0;2939348;1387,79
431880;2014;1974.0;3050194;1545,18
431880;2015;1986.0;3008713;1514,96
431880;2016;1584.0;2748349,00;1735,07
431880;2017;1547.0;2557929;1653,48
431880;2018;1465.0;2596766;1772,54
431880;2019;1329.0;2468673,00;1857,54
431880;2020;1491.0;795654,00;533,64
431880;2021;1613.0;1321241;819,12
431890;2007;2240.0;1784671;796,73
431890;2008;2032.0;1955020,00;962,12
431890;2009;2636.0;2332288,00;884,78
431890;2010;2607.0;2692700,00;1032,87
431890;2011;2533.0;3103437,00;1225,20
431890;2012;2461.0;3365880;1367,69
431890;2013;2260.0;3239768;1433,53
431890;2014;2045.0;3177977;1554,02
431890;2015;1902.0;2991274;1572,70
431890;2016;1449.0;2448627,00;1689,87
431890;2017;1142.0;1887280;1652,61
431890;2018;927.0;1564519;1687,72
431890;2019;847.0;1372831,00;1620,82
431890;2020;1071.0;500687,00;467,49
431890;2021;1145.0;767725;670,50
431900;2007;322.0;249500;774,84
431900;2008;336.0;275794,00;820,82
431900;2009;396.0;322276,00;813,83
431900;2010;444.0;409442,00;922,17
431900;2011;443.0;530387,00;1197,26
431900;2012;398.0;568722;1428,95
431900;2013;344.0;543712;1580,56
431900;2014;330.0;528073;1600,22
431900;2015;318.0;523051;1644,81
431900;2016;317.0;549792,00;1734,36
431900;2017;346.0;586772;1695,87
431900;2018;339.0;693767;2046,51
431900;2019;291.0;672086,00;2309,57
431900;2020;330.0;224613,00;680,65
431900;2021;323.0;357154;1105,74
431910;2007;245.0;188085;767,69
431910;2008;231.0;225256,00;975,13
431910;2009;260.0;261121,00;1004,31
431910;2010;273.0;285090,00;1044,29
431910;2011;291.0;343900,00;1181,79
431910;2012;284.0;390522;1375,08
431910;2013;287.0;422152;1470,91
431910;2014;267.0;427387;1600,70
431910;2015;206.0;364858;1771,16
431910;2016;164.0;318494,00;1942,04
431910;2017;133.0;244905;1841,39
431910;2018;120.0;220185;1834,88
431910;2019;89.0;168277,00;1890,75
431910;2020;102.0;49571,00;485,99
431910;2021;114.0;96951;850,45
431912;2007;287.0;221621;772,20
431912;2008;254.0;257130,00;1012,32
431912;2009;227.0;232454,00;1024,03
431912;2010;240.0;248936,00;1037,23
431912;2011;257.0;303970,00;1182,76
431912;2012;259.0;359698;1388,80
431912;2013;266.0;423372;1591,62
431912;2014;247.0;432658;1751,65
431912;2015;251.0;412265;1642,49
431912;2016;228.0;397118,00;1741,75
431912;2017;225.0;381668;1696,30
431912;2018;240.0;406086;1692,03
431912;2019;218.0;440456,00;2020,44
431912;2020;250.0;132446,00;529,78
431912;2021;274.0;231752;845,81
431915;2007;707.0;568950;804,74
431915;2008;611.0;601590,00;984,60
431915;2009;680.0;653425,00;960,92
431915;2010;674.0;644272,00;955,89
431915;2011;699.0;854320,00;1222,20
431915;2012;671.0;903798;1346,94
431915;2013;662.0;908820;1372,84
431915;2014;584.0;960160;1644,11
431915;2015;568.0;981232;1727,52
431915;2016;473.0;811974,00;1716,65
431915;2017;478.0;761006;1592,06
431915;2018;551.0;962207;1746,29
431915;2019;518.0;1039319,00;2006,41
431915;2020;570.0;352618,00;618,63
431915;2021;636.0;582401;915,72
431920;2007;728.0;625586;859,32
431920;2008;638.0;669072,00;1048,70
431920;2009;882.0;805716,00;913,51
431920;2010;847.0;927791,00;1095,38
431920;2011;813.0;1012632,00;1245,55
431920;2012;831.0;1280248;1540,61
431920;2013;803.0;1750216;2179,60
431920;2014;749.0;1735903;2317,63
431920;2015;687.0;1664005;2422,13
431920;2016;641.0;1528965,00;2385,28
431920;2017;715.0;1570529;2196,54
431920;2018;754.0;1722401;2284,35
431920;2019;673.0;1628661,00;2420,00
431920;2020;738.0;579784,00;785,62
431920;2021;721.0;953073;1321,88
431930;2007;544.0;454013;834,58
431930;2008;539.0;510422,00;946,98
431930;2009;636.0;585059,00;919,90
431930;2010;692.0;755183,00;1091,30
431930;2011;675.0;837139,00;1240,21
431930;2012;637.0;865668;1358,98
431930;2013;592.0;986210;1665,90
431930;2014;514.0;1044603;2032,30
431930;2015;392.0;826402;2108,17
431930;2016;364.0;693481,00;1905,17
431930;2017;307.0;580969;1892,41
431930;2018;259.0;533883;2061,32
431930;2019;230.0;445122,00;1935,31
431930;2020;256.0;135257,00;528,35
431930;2021;272.0;199097;731,97
431935;2007;24.0;11228;467,83
431935;2008;20.0;14784,00;739,20
431935;2009;24.0;14660,00;610,83
431935;2010;24.0;16194,00;674,75
431935;2011;15.0;19521,00;1301,40
431935;2012;13.0;18122;1394,00
431935;2013;12.0;17696;1474,67
431935;2014;22.0;32847;1493,05
431935;2015;25.0;41768;1670,72
431935;2016;23.0;37556,00;1632,87
431935;2017;23.0;41578;1807,74
431935;2018;16.0;36011;2250,69
431935;2019;16.0;25876,00;1617,25
431935;2020;20.0;11548,00;577,40
431935;2021;18.0;21552;1197,33
431936;2007;160.0;120773;754,83
431936;2008;159.0;161358,00;1014,83
431936;2009;190.0;193041,00;1016,01
431936;2010;210.0;252152,00;1200,72
431936;2011;236.0;303021,00;1283,99
431936;2012;239.0;348192;1456,87
431936;2013;226.0;346112;1531,47
431936;2014;188.0;340192;1809,53
431936;2015;134.0;269667;2012,44
431936;2016;109.0;213711,00;1960,65
431936;2017;104.0;177581;1707,51
431936;2018;89.0;158192;1777,44
431936;2019;75.0;129602,00;1728,03
431936;2020;84.0;43280,00;515,24
431936;2021;92.0;73301;796,75
431937;2007;102.0;77867;763,40
431937;2008;80.0;78660,00;983,25
431937;2009;107.0;98269,00;918,40
431937;2010;93.0;99258,00;1067,29
431937;2011;89.0;107318,00;1205,82
431937;2012;82.0;107092;1306,00
431937;2013;77.0;105638;1371,92
431937;2014;63.0;94179;1494,90
431937;2015;68.0;91923;1351,81
431937;2016;46.0;83663,00;1818,76
431937;2017;44.0;58118;1320,86
431937;2018;53.0;65722;1240,04
431937;2019;45.0;81528,00;1811,73
431937;2020;45.0;29204,00;648,98
431937;2021;45.0;41410;920,22
431940;2007;1011.0;770581;762,20
431940;2008;819.0;782198,00;955,06
431940;2009;913.0;850742,00;931,81
431940;2010;1060.0;978586,00;923,19
431940;2011;1067.0;1287303,00;1206,47
431940;2012;1062.0;1439610;1355,56
431940;2013;1017.0;1482578;1457,80
431940;2014;898.0;1473576;1640,95
431940;2015;845.0;1439268;1703,28
431940;2016;671.0;1248612,00;1860,82
431940;2017;643.0;1079577;1678,97
431940;2018;842.0;1409526;1674,02
431940;2019;790.0;1775712,00;2247,74
431940;2020;857.0;604355,00;705,20
431940;2021;990.0;1192276;1204,32
431950;2007;698.0;508065;727,89
431950;2008;688.0;617402,00;897,39
431950;2009;888.0;778193,00;876,34
431950;2010;803.0;873040,00;1087,22
431950;2011;694.0;903363,00;1301,68
431950;2012;729.0;1081948;1484,15
431950;2013;692.0;1215996;1757,22
431950;2014;755.0;1409788;1867,27
431950;2015;713.0;1539057;2158,57
431950;2016;683.0;1602670,00;2346,52
431950;2017;781.0;1611778;2063,74
431950;2018;827.0;1701069;2056,92
431950;2019;726.0;1537812,00;2118,20
431950;2020;728.0;511618,00;702,77
431950;2021;682.0;720406;1056,31
431960;2007;1725.0;1336637;774,86
431960;2008;1527.0;1413506,00;925,68
431960;2009;1634.0;1642600,00;1005,26
431960;2010;1826.0;1919087,00;1050,98
431960;2011;1802.0;2083616,00;1156,28
431960;2012;1801.0;2337324;1297,79
431960;2013;1549.0;2354702;1520,14
431960;2014;1339.0;2099180;1567,72
431960;2015;1323.0;2085449;1576,30
431960;2016;1149.0;1836828,00;1598,63
431960;2017;1084.0;1751668;1615,93
431960;2018;980.0;1610274;1643,14
431960;2019;863.0;1460579,00;1692,44
431960;2020;978.0;452653,00;462,84
431960;2021;1062.0;673400;634,09
431970;2007;218.0;179204;822,04
431970;2008;174.0;178430,00;1025,46
431970;2009;216.0;216950,00;1004,40
431970;2010;186.0;236845,00;1273,36
431970;2011;158.0;216490,00;1370,19
431970;2012;150.0;220144;1467,63
431970;2013;134.0;230236;1718,18
431970;2014;98.0;191382;1952,88
431970;2015;90.0;166459;1849,54
431970;2016;74.0;149651,00;2022,31
431970;2017;80.0;130138;1626,73
431970;2018;63.0;109879;1744,11
431970;2019;49.0;87157,00;1778,71
431970;2020;63.0;31642,00;502,25
431970;2021;71.0;63404;893,01
431971;2007;54.0;46686;864,56
431971;2008;43.0;45570,00;1059,77
431971;2009;63.0;61492,00;976,06
431971;2010;63.0;67152,00;1065,90
431971;2011;63.0;81885,00;1299,76
431971;2012;56.0;86834;1550,61
431971;2013;54.0;81124;1502,30
431971;2014;31.0;61106;1971,16
431971;2015;22.0;46098;2095,36
431971;2016;15.0;31475,00;2098,33
431971;2017;9.0;17665;1962,78
431971;2018;9.0;14245;1582,78
431971;2019;4.0;10796,00;2699,00
431971;2020;4.0;3264,00;816,00
431971;2021;9.0;8656;961,78
431973;2007;219.0;195875;894,41
431973;2008;221.0;238406,00;1078,76
431973;2009;239.0;268157,00;1122,00
431973;2010;225.0;292519,00;1300,08
431973;2011;227.0;324123,00;1427,85
431973;2012;279.0;460236;1649,59
431973;2013;278.0;562522;2023,46
431973;2014;305.0;622651;2041,48
431973;2015;291.0;613967;2109,85
431973;2016;275.0;575048,00;2091,08
431973;2017;291.0;557070;1914,33
431973;2018;288.0;562785;1954,11
431973;2019;289.0;575462,00;1991,22
431973;2020;304.0;192100,00;631,91
431973;2021;300.0;360015;1200,05
431975;2007;7.0;4973;710,43
431975;2008;3.0;4006,00;1335,33
431975;2009;2.0;1270,00;635,00
431975;2010;3.0;880,00;293,33
431975;2011;3.0;2252,00;750,67
431975;2012;5.0;8290;1658,00
431975;2013;5.0;12918;2583,60
431975;2014;3.0;11660;3886,67
431975;2015;6.0;9001;1500,17
431975;2016;8.0;15722,00;1965,25
431975;2017;7.0;13379;1911,29
431975;2018;5.0;9453;1890,60
431975;2019;1.0;4280,00;4280,00
431975;2020;2.0;2452;1226,00
431975;2021;3.0;5525;1841,67
431980;2007;816.0;647513;793,52
431980;2008;741.0;733734,00;990,19
431980;2009;708.0;746230,00;1054,00
431980;2010;756.0;851474,00;1126,29
431980;2011;730.0;957004,00;1310,96
431980;2012;727.0;1092510;1502,76
431980;2013;724.0;1291362;1783,65
431980;2014;697.0;1204039;1727,46
431980;2015;632.0;1078046;1705,77
431980;2016;480.0;898219,00;1871,29
431980;2017;489.0;861746;1762,26
431980;2018;457.0;899530;1968,34
431980;2019;378.0;825156,00;2182,95
431980;2020;418.0;246809,00;590,45
431980;2021;417.0;415871;997,29
431990;2007;1714.0;1202876;701,79
431990;2008;1772.0;1481782,00;836,22
431990;2009;3314.0;2696146,00;813,56
431990;2010;3563.0;4551375,00;1277,40
431990;2011;3780.0;5686498,00;1504,36
431990;2012;3636.0;6509842;1790,39
431990;2013;3198.0;7280302;2276,52
431990;2014;2464.0;5600205;2272,81
431990;2015;2087.0;4576689;2192,95
431990;2016;1564.0;3484224,00;2227,76
431990;2017;1486.0;2871702;1932,50
431990;2018;1693.0;3446275;2035,60
431990;2019;1555.0;3782340,00;2432,37
431990;2020;1882.0;1534322,00;815,26
431990;2021;2212.0;3119934;1410,46
432000;2007;3015.0;2714897;900,46
432000;2008;2613.0;2655084,00;1016,11
432000;2009;3350.0;3191707,00;952,75
432000;2010;3945.0;3954482,00;1002,40
432000;2011;3980.0;4936085,00;1240,22
432000;2012;4060.0;5750320;1416,33
432000;2013;4452.0;6467148;1452,64
432000;2014;3858.0;6868493;1780,32
432000;2015;4116.0;6778238;1646,80
432000;2016;3776.0;6307552,00;1670,43
432000;2017;3847.0;6326865;1644,62
432000;2018;3924.0;7084871;1805,52
432000;2019;3312.0;6709820,00;2025,91
432000;2020;4072.0;2259939,00;554,99
432000;2021;4706.0;3973300;844,31
432010;2007;734.0;501091;682,69
432010;2008;633.0;598990,00;946,27
432010;2009;1036.0;821911,00;793,35
432010;2010;1108.0;1058241,00;955,09
432010;2011;1076.0;1325200,00;1231,60
432010;2012;1032.0;1480362;1434,46
432010;2013;936.0;1603532;1713,18
432010;2014;803.0;1527184;1901,85
432010;2015;698.0;1341346;1921,70
432010;2016;699.0;1381836,00;1976,88
432010;2017;873.0;1661208;1902,87
432010;2018;930.0;1835233;1973,37
432010;2019;789.0;1834401,00;2324,97
432010;2020;742.0;649830,00;875,78
432010;2021;729.0;914695;1254,73
432020;2007;854.0;725654;849,71
432020;2008;838.0;774220,00;923,89
432020;2009;1025.0;933629,00;910,86
432020;2010;1054.0;1080828,00;1025,45
432020;2011;1051.0;1261756,00;1200,53
432020;2012;1032.0;1412908;1369,10
432020;2013;956.0;1654820;1730,98
432020;2014;1032.0;1905897;1846,80
432020;2015;986.0;1943720;1971,32
432020;2016;890.0;1958246,00;2200,28
432020;2017;850.0;1539781;1811,51
432020;2018;651.0;1326581;2037,76
432020;2019;564.0;1094527,00;1940,65
432020;2020;613.0;360609,00;588,27
432020;2021;622.0;527561;848,17
432023;2007;210.0;162856;775,50
432023;2008;186.0;188270,00;1012,20
432023;2009;203.0;218907,00;1078,36
432023;2010;219.0;237967,00;1086,61
432023;2011;214.0;268715,00;1255,68
432023;2012;220.0;301532;1370,60
432023;2013;214.0;321882;1504,12
432023;2014;185.0;321018;1735,23
432023;2015;157.0;277602;1768,17
432023;2016;138.0;247022,00;1790,01
432023;2017;137.0;228015;1664,34
432023;2018;132.0;238493;1806,77
432023;2019;104.0;232250,00;2233,17
432023;2020;122.0;81456,00;667,67
432023;2021;148.0;162454;1097,66
432026;2007;434.0;374944;863,93
432026;2008;458.0;453310,00;989,76
432026;2009;584.0;553165,00;947,20
432026;2010;543.0;640060,00;1178,75
432026;2011;559.0;709478,00;1269,19
432026;2012;661.0;1052774;1592,70
432026;2013;661.0;1157132;1750,58
432026;2014;598.0;1086047;1816,13
432026;2015;567.0;1033564;1822,86
432026;2016;510.0;1011384,00;1983,11
432026;2017;493.0;997463;2023,25
432026;2018;477.0;948852;1989,21
432026;2019;440.0;836162,00;1900,37
432026;2020;451.0;205774,00;456,26
432026;2021;409.0;249339;609,63
432030;2007;125.0;82606;660,85
432030;2008;96.0;89436,00;931,63
432030;2009;147.0;118151,00;803,75
432030;2010;148.0;144556,00;976,73
432030;2011;158.0;187408,00;1186,13
432030;2012;137.0;195130;1424,31
432030;2013;123.0;196420;1596,91
432030;2014;112.0;186324;1663,61
432030;2015;103.0;175778;1706,58
432030;2016;101.0;187862,00;1860,02
432030;2017;110.0;192898;1753,62
432030;2018;114.0;211527;1855,50
432030;2019;88.0;214649,00;2439,19
432030;2020;100.0;66768,00;667,68
432030;2021;96.0;120339;1253,53
432032;2007;251.0;191917;764,61
432032;2008;227.0;217880,00;959,82
432032;2009;254.0;238924,00;940,65
432032;2010;255.0;273190,00;1071,33
432032;2011;255.0;310293,00;1216,84
432032;2012;259.0;352254;1360,05
432032;2013;233.0;347770;1492,58
432032;2014;194.0;329169;1696,75
432032;2015;159.0;300652;1890,89
432032;2016;151.0;291522,00;1930,61
432032;2017;151.0;277432;1837,30
432032;2018;138.0;274893;1991,98
432032;2019;106.0;237249,00;2238,20
432032;2020;117.0;58396,00;499,11
432032;2021;132.0;128090;970,38
432035;2007;396.0;335506;847,24
432035;2008;398.0;412800,00;1037,19
432035;2009;539.0;483073,00;896,24
432035;2010;530.0;573972,00;1082,97
432035;2011;490.0;641874,00;1309,95
432035;2012;479.0;702440;1466,47
432035;2013;455.0;733300;1611,65
432035;2014;425.0;774046;1821,28
432035;2015;467.0;792691;1697,41
432035;2016;418.0;745568,00;1783,66
432035;2017;389.0;628263;1615,07
432035;2018;342.0;582654;1703,67
432035;2019;281.0;510898,00;1818,14
432035;2020;337.0;160554,00;476,42
432035;2021;360.0;311800;866,11
432040;2007;129.0;67194;520,88
432040;2008;112.0;77776,00;694,43
432040;2009;195.0;138895,00;712,28
432040;2010;155.0;165689,00;1068,96
432040;2011;166.0;183959,00;1108,19
432040;2012;145.0;222730;1536,07
432040;2013;155.0;230292;1485,75
432040;2014;145.0;253415;1747,69
432040;2015;166.0;277475;1671,54
432040;2016;179.0;372828,00;2082,84
432040;2017;190.0;392248;2064,46
432040;2018;131.0;330914;2526,06
432040;2019;105.0;247938,00;2361,31
432040;2020;132.0;130227,00;986,57
432040;2021;178.0;271769;1526,79
432045;2007;95.0;61746;649,96
432045;2008;92.0;77064,00;837,65
432045;2009;87.0;85960,00;988,05
432045;2010;82.0;87867,00;1071,55
432045;2011;74.0;97861,00;1322,45
432045;2012;83.0;131960;1589,88
432045;2013;88.0;181164;2058,68
432045;2014;79.0;177460;2246,33
432045;2015;70.0;163376;2333,94
432045;2016;65.0;125291,00;1927,55
432045;2017;60.0;106966;1782,77
432045;2018;50.0;83941;1678,82
432045;2019;52.0;93441,00;1796,94
432045;2020;54.0;31574,00;584,70
432045;2021;57.0;60947;1069,25
432050;2007;354.0;267888;756,75
432050;2008;315.0;303046,00;962,05
432050;2009;313.0;336339,00;1074,57
432050;2010;329.0;359521,00;1092,77
432050;2011;311.0;396083,00;1273,58
432050;2012;336.0;465328;1384,90
432050;2013;302.0;516122;1709,01
432050;2014;320.0;540694;1689,67
432050;2015;298.0;529562;1777,05
432050;2016;273.0;503421,00;1844,03
432050;2017;253.0;444771;1757,99
432050;2018;170.0;331487;1949,92
432050;2019;163.0;316785,00;1943,47
432050;2020;182.0;113764,00;625,08
432050;2021;202.0;215353;1066,10
432055;2007;300.0;207484;691,61
432055;2008;293.0;269226,00;918,86
432055;2009;391.0;347100,00;887,72
432055;2010;365.0;423144,00;1159,30
432055;2011;437.0;518441,00;1186,36
432055;2012;454.0;638732;1406,90
432055;2013;458.0;748954;1635,27
432055;2014;435.0;787273;1809,82
432055;2015;428.0;803079;1876,35
432055;2016;367.0;723168,00;1970,49
432055;2017;299.0;560587;1874,87
432055;2018;208.0;441475;2122,48
432055;2019;162.0;289124,00;1784,72
432055;2020;189.0;81904,00;433,35
432055;2021;180.0;93290;518,28
432057;2007;205.0;170633;832,36
432057;2008;224.0;185602,00;828,58
432057;2009;211.0;198648,00;941,46
432057;2010;220.0;219273,00;996,70
432057;2011;231.0;264841,00;1146,50
432057;2012;210.0;276138;1314,94
432057;2013;214.0;262440;1226,36
432057;2014;207.0;274221;1324,74
432057;2015;199.0;271719;1365,42
432057;2016;160.0;264127,00;1650,79
432057;2017;117.0;195956;1674,84
432057;2018;100.0;177277;1772,77
432057;2019;95.0;165521,00;1742,33
432057;2020;100.0;49069,00;490,69
432057;2021;95.0;67137;706,71
432060;2007;87.0;68839;791,25
432060;2008;86.0;77818,00;904,86
432060;2009;85.0;81566,00;959,60
432060;2010;73.0;75929,00;1040,12
432060;2011;74.0;85078,00;1149,70
432060;2012;87.0;101856;1170,76
432060;2013;93.0;119028;1279,87
432060;2014;81.0;121937;1505,40
432060;2015;73.0;114304;1565,81
432060;2016;68.0;109836,00;1615,24
432060;2017;71.0;107294;1511,18
432060;2018;64.0;116117;1814,33
432060;2019;52.0;100337,00;1929,56
432060;2020;63.0;33873,00;537,67
432060;2021;65.0;48614;747,91
432065;2007;64.0;59523;930,05
432065;2008;74.0;65058,00;879,16
432065;2009;77.0;74202,00;963,66
432065;2010;88.0;91771,00;1042,85
432065;2011;83.0;106525,00;1283,43
432065;2012;87.0;135090;1552,76
432065;2013;112.0;161594;1442,80
432065;2014;110.0;175330;1593,91
432065;2015;106.0;174481;1646,05
432065;2016;97.0;164498,00;1695,86
432065;2017;75.0;142179;1895,72
432065;2018;74.0;122666;1657,65
432065;2019;56.0;106664,00;1904,71
432065;2020;67.0;35868,00;535,34
432065;2021;66.0;61102;925,79
432067;2007;270.0;214832;795,67
432067;2008;214.0;189864,00;887,21
432067;2009;174.0;190549,00;1095,11
432067;2010;169.0;192848,00;1141,11
432067;2011;183.0;229503,00;1254,11
432067;2012;290.0;384512;1325,90
432067;2013;371.0;533364;1437,64
432067;2014;435.0;728879;1675,58
432067;2015;456.0;860364;1886,76
432067;2016;407.0;859318,00;2111,35
432067;2017;398.0;804542;2021,46
432067;2018;421.0;904309;2148,00
432067;2019;387.0;942157,00;2434,51
432067;2020;444.0;346399,00;780,18
432067;2021;489.0;621536;1271,03
432070;2007;822.0;621523;756,11
432070;2008;782.0;639983,00;818,39
432070;2009;892.0;703259,00;788,41
432070;2010;901.0;810621,00;899,69
432070;2011;909.0;987214,00;1086,04
432070;2012;903.0;1193004;1321,16
432070;2013;797.0;1255014;1574,67
432070;2014;832.0;1322063;1589,02
432070;2015;776.0;1207144;1555,60
432070;2016;639.0;1118089,00;1749,75
432070;2017;507.0;925286;1825,02
432070;2018;486.0;794740;1635,27
432070;2019;439.0;777280,00;1770,57
432070;2020;515.0;243741,00;473,28
432070;2021;572.0;477338;834,51
432080;2007;1769.0;1504349;850,40
432080;2008;1794.0;1671275,00;931,59
432080;2009;1756.0;1763488,00;1004,26
432080;2010;1802.0;1926091,00;1068,86
432080;2011;1634.0;2192337,00;1341,70
432080;2012;1781.0;2416580;1356,87
432080;2013;1809.0;2671854;1476,98
432080;2014;1642.0;2619699;1595,43
432080;2015;1707.0;2600322;1523,33
432080;2016;1654.0;2576312,00;1557,63
432080;2017;1616.0;2463142;1524,22
432080;2018;1578.0;2492044;1579,24
432080;2019;1528.0;2717571,00;1778,52
432080;2020;1727.0;1001987,00;580,19
432080;2021;1835.0;1575487;858,58
432085;2007;146.0;124518;852,86
432085;2008;109.0;105654,00;969,30
432085;2009;118.0;111875,00;948,09
432085;2010;122.0;129324,00;1060,03
432085;2011;126.0;152113,00;1207,25
432085;2012;116.0;165986;1430,91
432085;2013;101.0;161592;1599,92
432085;2014;115.0;168374;1464,12
432085;2015;120.0;263539;2196,16
432085;2016;116.0;270371,00;2330,78
432085;2017;123.0;247075;2008,74
432085;2018;127.0;227354;1790,19
432085;2019;110.0;216990,00;1972,64
432085;2020;117.0;88293,00;754,64
432085;2021;155.0;189045;1219,65
432090;2007;522.0;329793;631,79
432090;2008;443.0;367684,00;829,99
432090;2009;524.0;403572,00;770,18
432090;2010;530.0;457015,00;862,29
432090;2011;540.0;582235,00;1078,21
432090;2012;468.0;601220;1284,66
432090;2013;389.0;595430;1530,67
432090;2014;387.0;647142;1672,20
432090;2015;384.0;637867;1661,11
432090;2016;376.0;742955,00;1975,94
432090;2017;449.0;848048;1888,75
432090;2018;447.0;839346;1877,73
432090;2019;356.0;801462,00;2251,30
432090;2020;409.0;332208,00;812,24
432090;2021;396.0;467392;1180,28
432100;2007;337.0;233549;693,02
432100;2008;298.0;291254,00;977,36
432100;2009;332.0;321137,00;967,28
432100;2010;359.0;345877,00;963,45
432100;2011;322.0;425554,00;1321,60
432100;2012;341.0;501842;1471,68
432100;2013;313.0;477598;1525,87
432100;2014;297.0;506527;1705,48
432100;2015;239.0;441871;1848,83
432100;2016;153.0;326745,00;2135,59
432100;2017;125.0;174031;1392,25
432100;2018;142.0;183313;1290,94
432100;2019;119.0;197657,00;1660,98
432100;2020;144.0;79932,00;555,08
432100;2021;169.0;133881;792,20
432110;2007;1047.0;767449;733,00
432110;2008;904.0;865844,00;957,79
432110;2009;1256.0;1080649,00;860,39
432110;2010;1272.0;1200355,00;943,68
432110;2011;1130.0;1413598,00;1250,97
432110;2012;1158.0;1565344;1351,77
432110;2013;988.0;1523814;1542,32
432110;2014;803.0;1314534;1637,03
432110;2015;733.0;1163524;1587,35
432110;2016;517.0;927038,00;1793,11
432110;2017;429.0;597872;1393,64
432110;2018;403.0;558002;1384,62
432110;2019;348.0;505094,00;1451,42
432110;2020;417.0;163165,00;391,28
432110;2021;461.0;271605;589,16
432120;2007;2010.0;1610681;801,33
432120;2008;1633.0;1718460,00;1052,33
432120;2009;2537.0;2175105,00;857,35
432120;2010;2292.0;2501368,00;1091,35
432120;2011;2186.0;2825670,00;1292,62
432120;2012;2193.0;3043484;1387,82
432120;2013;2126.0;2946952;1386,15
432120;2014;2022.0;3207609;1586,35
432120;2015;2164.0;3186028;1472,29
432120;2016;1624.0;2818888,00;1735,77
432120;2017;1159.0;2166748;1869,50
432120;2018;983.0;1750903;1781,18
432120;2019;850.0;1665538,00;1959,46
432120;2020;1028.0;666468,00;648,32
432120;2021;1156.0;1124807;973,02
432130;2007;886.0;631203;712,42
432130;2008;698.0;657400,00;941,83
432130;2009;834.0;737786,00;884,64
432130;2010;835.0;837826,00;1003,38
432130;2011;890.0;1074976,00;1207,84
432130;2012;1087.0;1558682;1433,93
432130;2013;1311.0;2107090;1607,24
432130;2014;1378.0;2493694;1809,65
432130;2015;1342.0;2324291;1731,96
432130;2016;1290.0;2231455,00;1729,81
432130;2017;1343.0;2180222;1623,40
432130;2018;1251.0;2064814;1650,53
432130;2019;1114.0;2107068,00;1891,44
432130;2020;1199.0;788500,00;657,63
432130;2021;1324.0;1313537;992,10
432132;2007;128.0;116286;908,48
432132;2008;130.0;129840,00;998,77
432132;2009;83.0;116485,00;1403,43
432132;2010;101.0;111289,00;1101,87
432132;2011;95.0;132574,00;1395,52
432132;2012;119.0;153728;1291,83
432132;2013;103.0;159496;1548,50
432132;2014;100.0;161677;1616,77
432132;2015;82.0;156240;1905,37
432132;2016;74.0;131498,00;1777,00
432132;2017;64.0;115862;1810,34
432132;2018;60.0;111608;1860,13
432132;2019;47.0;90634,00;1928,38
432132;2020;53.0;35413,00;668,17
432132;2021;65.0;67471;1038,02
432135;2007;429.0;353414;823,81
432135;2008;404.0;393676,00;974,45
432135;2009;468.0;465410,00;994,47
432135;2010;501.0;541745,00;1081,33
432135;2011;499.0;638496,00;1279,55
432135;2012;490.0;711988;1453,04
432135;2013;442.0;694464;1571,19
432135;2014;427.0;739224;1731,20
432135;2015;394.0;751938;1908,47
432135;2016;400.0;758934,00;1897,34
432135;2017;404.0;694963;1720,21
432135;2018;419.0;738725;1763,07
432135;2019;397.0;760108,00;1914,63
432135;2020;423.0;250401,00;591,96
432135;2021;420.0;368359;877,05
432140;2007;1217.0;1005778;826,44
432140;2008;1126.0;1153948,00;1024,82
432140;2009;1408.0;1386493,00;984,73
432140;2010;1240.0;1515004,00;1221,78
432140;2011;1133.0;1609628,00;1420,68
432140;2012;1082.0;1797788;1661,54
432140;2013;989.0;1838194;1858,64
432140;2014;940.0;1789007;1903,20
432140;2015;901.0;1798278;1995,87
432140;2016;749.0;1605261,00;2143,21
432140;2017;749.0;1674617;2235,80
432140;2018;722.0;1810345;2507,40
432140;2019;715.0;1940818,00;2714,43
432140;2020;772.0;747109,00;967,76
432140;2021;852.0;1373004;1611,51
432143;2007;610.0;415919;681,83
432143;2008;554.0;525674,00;948,87
432143;2009;713.0;640099,00;897,75
432143;2010;779.0;841107,00;1079,73
432143;2011;763.0;1017910,00;1334,09
432143;2012;727.0;1096884;1508,78
432143;2013;666.0;1138388;1709,29
432143;2014;705.0;1244548;1765,32
432143;2015;646.0;1289625;1996,32
432143;2016;583.0;1262722,00;2165,90
432143;2017;645.0;1337048;2072,94
432143;2018;629.0;1527734;2428,83
