id_empreendimento,data_inicio,data_fim,finalidade,atividade,modalidade,produto,variedade,cesta_safra,zoneamento,unidade_medida,unidade_medida_previsao_producao,consorcio,cedula_mae,id_tipo_cultura
12015880181051,2021-08-03,,custeio,agricola,lavoura,pessego,industrial,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12016740330011,2021-06-24,,custeio,agricola,lavoura,sorgo,forrageira,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12015000485051,2020-12-17,,custeio,agricola,lavoura,melancia,clima ameno,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,4
12014620000051,2014-01-01,,custeio,agricola,lavoura,maca,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12011780089051,2021-12-23,,custeio,agricola,lavoura,caju,castanha,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12017100000051,2004-03-10,,custeio,agricola,lavoura,trigo,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12015080000811,2020-02-10,,custeio,agricola,lavoura,milho,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,consorciado,0,3
12011580048041,2005-07-01,,custeio,agricola,lavoura,cafe,arabica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12016740000011,2012-07-01,,custeio,agricola,lavoura,sorgo,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12016740174011,2021-09-10,,custeio,agricola,lavoura,sorgo,granifero,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12017280473041,2022-07-11,,custeio,agricola,lavoura,uva,de mesa - clima subtropical ameno,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015000480051,2020-12-17,,custeio,agricola,lavoura,melancia,clima quente,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,4
12015080000051,2004-12-21,,custeio,agricola,lavoura,milho,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12013760000051,1984-01-01,,custeio,agricola,lavoura,girassol,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12015880181041,2021-08-03,,custeio,agricola,lavoura,pessego,industrial,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12010560394021,2015-01-01,,custeio,agricola,lavoura,algodao,caroco de algodao herbaceo,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12017280471011,2019-03-28,2022-07-19,custeio,agricola,lavoura,uva,industrial - clima subtropical ameno,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12014140000051,2014-01-01,,custeio,agricola,lavoura,laranja,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12017280181011,2018-12-03,2022-07-19,custeio,agricola,lavoura,uva,industrial,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12015880371041,2021-08-03,,custeio,agricola,lavoura,pessego,de mesa,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12017140000031,2021-11-19,,custeio,agricola,lavoura,triticale,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12016080000041,2010-06-18,,custeio,agricola,lavoura,pomelo,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015080000851,2019-10-14,,custeio,agricola,lavoura,milho,nao se aplica,irrigadas,zoneado,hectare,tonelada,consorciado,0,3
12010640000011,2007-07-02,,custeio,agricola,lavoura,amendoim,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,1
12011780089041,2005-07-01,,custeio,agricola,lavoura,caju,castanha,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12012560000041,2008-12-01,,custeio,agricola,lavoura,coco,nao se aplica,fruticultura / olericultura,zoneado,hectare,unidade,nao consorciado,0,2
12010040000051,2009-09-21,,custeio,agricola,lavoura,abacaxi,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12011840021011,2009-04-17,,custeio,agricola,lavoura,cana-de-acucar,acucar e alcool,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12010900370011,2017-03-09,,custeio,agricola,lavoura,arroz,semente,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12017280470051,2020-09-16,,custeio,agricola,lavoura,uva,industrial - clima subtropical frio,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12017280472051,2020-09-16,,custeio,agricola,lavoura,uva,de mesa - clima subtropical frio,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12015880000051,2017-08-01,,custeio,agricola,lavoura,pessego,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12015060000021,2010-07-01,,custeio,agricola,lavoura,milheto,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12013560000031,2006-07-01,,custeio,agricola,lavoura,feijao,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12013740000011,2010-03-25,,custeio,agricola,lavoura,gergelim,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12017280470041,2022-07-11,,custeio,agricola,lavoura,uva,industrial - clima subtropical frio,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12017100000031,1996-02-12,,custeio,agricola,lavoura,trigo,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12016780000041,2010-06-18,,custeio,agricola,lavoura,tangerina,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12010560176051,2014-01-01,,custeio,agricola,lavoura,algodao,herbaceo,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12014720286811,2015-01-01,2020-08-13,custeio,agricola,lavoura,mamona,temporaria,safra de verao (1ª safra),zoneado,hectare,tonelada,consorciado,0,3
12011160502051,2019-12-18,,custeio,agricola,lavoura,banana,cavendish (nanica),irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12016720000051,2005-08-24,,custeio,agricola,lavoura,soja,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12011860000051,2014-01-01,,custeio,agricola,lavoura,canola,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12011420505041,2019-12-19,,custeio,agricola,lavoura,cacau,saf,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12014700000051,2009-09-28,,custeio,agricola,lavoura,mamao,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12017280470011,2019-03-28,2022-07-19,custeio,agricola,lavoura,uva,industrial - clima subtropical frio,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12010640000051,2014-01-01,,custeio,agricola,lavoura,amendoim,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,1
12010380000041,2011-08-17,,custeio,agricola,lavoura,agave (sisal),nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12011580213051,2021-12-03,,custeio,agricola,lavoura,cafe,mudas,irrigadas,zoneado,hectare,quantidade,nao consorciado,0,2
12016720341011,2013-01-01,2015-06-30,custeio,agricola,lavoura,soja,cultivo em sistemas integrados,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12014460000051,2021-09-16,,custeio,agricola,lavoura,limao,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12012560000051,2008-09-15,,custeio,agricola,lavoura,coco,nao se aplica,irrigadas,zoneado,hectare,unidade,nao consorciado,0,2
12011420000051,2011-11-21,,custeio,agricola,lavoura,cacau,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12017280181021,2019-01-04,,custeio,agricola,lavoura,uva,industrial,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12011580260051,2006-12-22,,custeio,agricola,lavoura,cafe,robusta (conilon),irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12015000000051,2017-08-23,,custeio,agricola,lavoura,melancia,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,4
12013780000041,2011-12-05,,custeio,agricola,lavoura,goiaba,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12011160000041,2005-07-01,2022-03-30,custeio,agricola,lavoura,banana,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12013560093041,2003-12-12,,custeio,agricola,lavoura,feijao,caupi (macacar),fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,4
12017280371051,2019-05-13,,custeio,agricola,lavoura,uva,de mesa,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12016960000041,2010-06-18,,custeio,agricola,lavoura,toranja,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12014920000051,2009-09-28,,custeio,agricola,lavoura,maracuja,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12012620000851,2013-01-01,2014-03-31,custeio,agricola,lavoura,coco-da-baia,nao se aplica,irrigadas,zoneado,quilograma,tonelada,consorciado,0,2
12011580260041,2005-07-01,,custeio,agricola,lavoura,cafe,robusta (conilon),fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015000480041,2020-12-17,,custeio,agricola,lavoura,melancia,clima quente,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,4
12013840000031,2021-11-19,,custeio,agricola,lavoura,grao-de-bico,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12010160000041,2010-11-05,,custeio,agricola,lavoura,acai,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12017280474011,2019-05-20,,custeio,agricola,lavoura,uva,industrial - clima tropical,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12016780000051,2015-07-01,,custeio,agricola,lavoura,tangerina,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12013140000041,2006-12-28,,custeio,agricola,lavoura,dende,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015080288021,2017-01-01,,custeio,agricola,lavoura,milho,verde,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,1
12017140000051,2021-11-19,,custeio,agricola,lavoura,triticale,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12014140000041,2010-06-18,,custeio,agricola,lavoura,laranja,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12011000000031,2011-12-20,,custeio,agricola,lavoura,aveia,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12016740330021,2021-06-24,,custeio,agricola,lavoura,sorgo,forrageira,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12015000000041,2011-09-27,,custeio,agricola,lavoura,melancia,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,4
12014700000041,2009-09-28,,custeio,agricola,lavoura,mamao,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12013560000811,2014-01-01,,custeio,agricola,lavoura,feijao,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,consorciado,0,3
12011160500051,2019-12-18,,custeio,agricola,lavoura,banana,prata,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12011580000841,2018-05-10,2019-10-31,custeio,agricola,lavoura,cafe,nao se aplica,fruticultura / olericultura,zoneado,hectare,mil pes,consorciado,0,2
12016640213051,2017-08-28,,custeio,agricola,lavoura,seringueira,mudas,irrigadas,zoneado,hectare,mil mudas,nao consorciado,0,2
12014660239041,2009-10-26,2017-04-28,custeio,agricola,lavoura,madeira,pinus,fruticultura / olericultura,zoneado,hectare,metro cubico,nao consorciado,0,2
12011160501041,2019-12-18,,custeio,agricola,lavoura,banana,maca,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015080000021,2003-12-12,,custeio,agricola,lavoura,milho,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12010620000041,2007-05-25,2020-08-28,custeio,agricola,lavoura,ameixa,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12017280472041,2022-07-11,,custeio,agricola,lavoura,uva,de mesa - clima subtropical frio,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015820000041,2007-07-02,,custeio,agricola,lavoura,pera,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12014720000051,2020-08-13,,custeio,agricola,lavoura,mamona,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12012440000041,2010-06-18,,custeio,agricola,lavoura,cidra,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12017280032051,2005-08-04,2019-04-30,custeio,agricola,lavoura,uva,americana,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12011160500041,2019-12-18,,custeio,agricola,lavoura,banana,prata,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015640000041,2010-07-07,,custeio,agricola,lavoura,palma,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015081000011,2021-03-15,,custeio,agricola,lavoura,milho silagem,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12014800000041,2011-07-01,,custeio,agricola,lavoura,manga,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12011160000001,2019-04-24,,custeio,agricola,lavoura,banana,nao se aplica,ano civil / ano de exploracao,zoneado,hectare,tonelada,nao consorciado,0,2
12010560394011,2015-01-01,,custeio,agricola,lavoura,algodao,caroco de algodao herbaceo,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12010040000041,2009-09-21,,custeio,agricola,lavoura,abacaxi,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12015000485041,2020-12-17,,custeio,agricola,lavoura,melancia,clima ameno,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,4
12011160502041,2019-12-18,,custeio,agricola,lavoura,banana,cavendish (nanica),fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12014620520051,2021-09-24,,custeio,agricola,lavoura,maca,regiao de alta disponibilidade de frio,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12011160000051,2005-07-14,,custeio,agricola,lavoura,banana,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12014660149041,2009-10-26,2017-04-28,custeio,agricola,lavoura,madeira,eucalipto,fruticultura / olericultura,zoneado,hectare,metro cubico,nao consorciado,0,2
12017280471041,2022-07-11,,custeio,agricola,lavoura,uva,industrial - clima subtropical ameno,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12010900990051,2020-12-07,,custeio,agricola,lavoura,arroz,nao e aplicavel,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,
12015240181041,2021-08-03,,custeio,agricola,lavoura,nectarina,industrial,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12017280473011,2019-03-28,2022-07-19,custeio,agricola,lavoura,uva,de mesa - clima subtropical ameno,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12015240000051,2017-08-01,,custeio,agricola,lavoura,nectarina,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12013560000051,2004-06-28,,custeio,agricola,lavoura,feijao,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12010900000011,1996-02-12,,custeio,agricola,lavoura,arroz,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12015080288011,2017-01-01,,custeio,agricola,lavoura,milho,verde,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,1
12011420505051,2019-12-19,,custeio,agricola,lavoura,cacau,saf,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12013560000021,2006-07-01,,custeio,agricola,lavoura,feijao,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12017280371021,2019-01-04,,custeio,agricola,lavoura,uva,de mesa,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12014620521051,2021-09-24,,custeio,agricola,lavoura,maca,regiao de media disponibilidade de frio,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12014620000041,1996-02-12,,custeio,agricola,lavoura,maca,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12014460000041,2010-06-18,,custeio,agricola,lavoura,limao,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12013140000051,2009-11-25,,custeio,agricola,lavoura,dende,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12011840021051,2021-04-08,,custeio,agricola,lavoura,cana-de-acucar,acucar e alcool,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12013740000021,2019-10-03,,custeio,agricola,lavoura,gergelim,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12010620000051,2017-08-01,,custeio,agricola,lavoura,ameixa,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12016260000041,2010-07-12,,custeio,agricola,lavoura,pupunha,nao se aplica,fruticultura / olericultura,zoneado,hectare,unidade,nao consorciado,0,2
12012320000051,2005-04-01,,custeio,agricola,lavoura,cevada,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12011780169041,2008-07-01,,custeio,agricola,lavoura,caju,fruto,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12017280181051,2019-05-13,,custeio,agricola,lavoura,uva,industrial,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12013560370011,2017-03-09,,custeio,agricola,lavoura,feijao,semente,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12014620522051,2021-09-24,,custeio,agricola,lavoura,maca,regiao de baixa disponibilidade de frio,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12015080000821,2009-12-01,,custeio,agricola,lavoura,milho,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,consorciado,0,3
12013780000051,2011-12-05,,custeio,agricola,lavoura,goiaba,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12010560176011,1996-02-12,,custeio,agricola,lavoura,algodao,herbaceo,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12017280371011,2018-12-03,2022-07-19,custeio,agricola,lavoura,uva,de mesa,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12014620520041,2021-09-24,,custeio,agricola,lavoura,maca,regiao de alta disponibilidade de frio,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12013560000011,1996-02-12,,custeio,agricola,lavoura,feijao,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12010560176021,2014-01-01,,custeio,agricola,lavoura,algodao,herbaceo,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12015080288051,2014-01-01,,custeio,agricola,lavoura,milho,verde,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,1
12011580048051,2005-07-14,,custeio,agricola,lavoura,cafe,arabica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12017280155051,2005-07-14,2019-04-30,custeio,agricola,lavoura,uva,europeia,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12014720235811,2015-01-01,2020-08-13,custeio,agricola,lavoura,mamona,permanente,safra de verao (1ª safra),zoneado,hectare,tonelada,consorciado,0,2
12015080288041,2015-07-01,2017-04-28,custeio,agricola,lavoura,milho,verde,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,1
12011160501051,2019-12-18,,custeio,agricola,lavoura,banana,maca,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12015080000011,1996-02-12,,custeio,agricola,lavoura,milho,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12011840000011,2009-04-17,,custeio,agricola,lavoura,cana-de-acucar,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
11235080370011,2015-01-01,,comercializacao,agricola,desconto (npr e dr),milho,semente,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,
11232320322031,2014-01-01,,comercializacao,agricola,desconto (npr e dr),cevada,variedade,safra de inverno (3ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11230900370011,2015-01-01,,comercializacao,agricola,desconto (npr e dr),arroz,semente,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,
11237100322031,2013-01-01,,comercializacao,agricola,desconto (npr e dr),trigo,variedade,safra de inverno (3ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11236720322011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),soja,variedade,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,3
11233560322011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),feijao,variedade,safra de verao (1ª safra),zoneado,quilograma,tonelada,nao consorciado,0,3
11230900303011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),arroz,longo,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,3
11236720370011,2015-01-01,,comercializacao,agricola,desconto (npr e dr),soja,semente,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,
11230900301011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),arroz,longo fino,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,3
11237140370031,2015-01-01,,comercializacao,agricola,desconto (npr e dr),triticale,semente,safra de inverno (3ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,
11230640000011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),amendoim,nao se aplica,safra de verao (1ª safra),zoneado,tonelada,unidade,nao consorciado,0,3
11230640370011,2015-01-01,,comercializacao,agricola,desconto (npr e dr),amendoim,semente,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,
11236740322011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),sorgo,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11232320370031,2015-01-01,,comercializacao,agricola,desconto (npr e dr),cevada,semente,safra de inverno (3ª safra),zoneado,tonelada,tonelada,nao consorciado,0,
11230560322011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),algodao,variedade,safra de verao (1ª safra),zoneado,tonelada,unidade,nao consorciado,0,3
11237100370011,2015-01-01,,comercializacao,agricola,desconto (npr e dr),trigo,semente,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,
11233560370011,2015-01-01,,comercializacao,agricola,desconto (npr e dr),feijao,semente,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,
11235080321011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),milho,hibrido,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,3
11235080322011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),milho,variedade,safra de verao (1ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,3
11230560370011,2015-01-01,,comercializacao,agricola,desconto (npr e dr),algodao,semente,safra de verao (1ª safra),zoneado,arroba,arroba,nao consorciado,0,
11233760370031,2015-01-01,,comercializacao,agricola,desconto (npr e dr),girassol,semente,safra de inverno (3ª safra),zoneado,saca de 60 quilos,tonelada,nao consorciado,0,
11233760322031,2014-01-01,,comercializacao,agricola,desconto (npr e dr),girassol,variedade,safra de inverno (3ª safra),zoneado,quilograma,tonelada,nao consorciado,0,3
11233560093011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),feijao,caupi (macacar),safra de verao (1ª safra),zoneado,tonelada,unidade,nao consorciado,0,3
11236740321011,2013-01-01,,comercializacao,agricola,desconto (npr e dr),sorgo,hibrido,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
13125880181051,2021-08-03,,investimento,agricola,formacao de culturas perenes,pessego,industrial,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13121160000051,2019-04-24,,investimento,agricola,formacao de culturas perenes,banana,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13125880181041,2021-08-03,,investimento,agricola,formacao de culturas perenes,pessego,industrial,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13121160502051,2019-12-18,,investimento,agricola,formacao de culturas perenes,banana,cavendish (nanica),irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13125820000041,2014-01-01,2017-04-28,investimento,agricola,formacao de culturas perenes,pera,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,3
13126960000041,2014-01-01,,investimento,agricola,formacao de culturas perenes,toranja,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,3
13125240181041,2021-08-03,,investimento,agricola,formacao de culturas perenes,nectarina,industrial,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13121160500041,2019-12-18,,investimento,agricola,formacao de culturas perenes,banana,prata,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13124340000041,2014-01-01,2017-04-28,investimento,agricola,formacao de culturas perenes,lima,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,3
13124620521051,2021-09-24,,investimento,agricola,formacao de culturas perenes,maca,regiao de media disponibilidade de frio,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13124620520051,2021-09-24,,investimento,agricola,formacao de culturas perenes,maca,regiao de alta disponibilidade de frio,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13124140000041,2021-03-19,,investimento,agricola,formacao de culturas perenes,laranja,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13121580048051,2021-10-27,,investimento,agricola,formacao de culturas perenes,cafe,arabica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
13121420505041,2019-12-19,,investimento,agricola,formacao de culturas perenes,cacau,saf,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13124460000041,2021-03-19,,investimento,agricola,formacao de culturas perenes,limao,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13121420505051,2019-12-19,,investimento,agricola,formacao de culturas perenes,cacau,saf,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13124620520041,2021-09-24,,investimento,agricola,formacao de culturas perenes,maca,regiao de alta disponibilidade de frio,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13125240000041,2014-01-01,2017-04-28,investimento,agricola,formacao de culturas perenes,nectarina,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,3
13121420000051,2019-12-18,,investimento,agricola,formacao de culturas perenes,cacau,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13124620522051,2021-09-24,,investimento,agricola,formacao de culturas perenes,maca,regiao de baixa disponibilidade de frio,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
