2000;GOIÁS;Cédulas - 1a. família;5,00;225,00
2000;GOIÁS;Cédulas - 1a. família;10,00;2.926,00
2000;GOIÁS;Cédulas - 1a. família;50,00;3.240,00
2000;GOIÁS;Cédulas - 1a. família;100,00;147,00
2000;MARANHÃO;Cédulas - 1a. família;1,00;1,00
2000;MARANHÃO;Cédulas - 1a. família;5,00;45,00
2000;MARANHÃO;Cédulas - 1a. família;10,00;753,00
2000;MARANHÃO;Cédulas - 1a. família;50,00;592,00
2000;MARANHÃO;Cédulas - 1a. família;100,00;19,00
2000;MATO GROSSO;Cédulas - 1a. família;5,00;22,00
2000;MATO GROSSO;Cédulas - 1a. família;10,00;313,00
2000;MATO GROSSO;Cédulas - 1a. família;50,00;1.374,00
2000;MATO GROSSO;Cédulas - 1a. família;100,00;65,00
2000;MATO GROSSO DO SUL;Cédulas - 1a. família;5,00;16,00
2000;MATO GROSSO DO SUL;Cédulas - 1a. família;10,00;531,00
2000;MATO GROSSO DO SUL;Cédulas - 1a. família;50,00;3.199,00
2000;MATO GROSSO DO SUL;Cédulas - 1a. família;100,00;64,00
2000;MINAS GERAIS;Cédulas - 1a. família;1,00;9,00
2000;MINAS GERAIS;Cédulas - 1a. família;5,00;1.560,00
2000;MINAS GERAIS;Cédulas - em polímero;10,00;2,00
2000;MINAS GERAIS;Cédulas - 1a. família;10,00;15.360,00
2000;MINAS GERAIS;Cédulas - 1a. família;50,00;13.857,00
2000;MINAS GERAIS;Cédulas - 1a. família;100,00;366,00
2000;PARÁ;Cédulas - 1a. família;1,00;4,00
2000;PARÁ;Cédulas - 1a. família;5,00;193,00
2000;PARÁ;Cédulas - 1a. família;10,00;690,00
2000;PARÁ;Cédulas - 1a. família;50,00;588,00
2000;PARÁ;Cédulas - 1a. família;100,00;37,00
2000;PARAÍBA;Cédulas - 1a. família;1,00;1,00
2000;PARAÍBA;Cédulas - 1a. família;5,00;49,00
2000;PARAÍBA;Cédulas - 1a. família;10,00;481,00
2000;PARAÍBA;Cédulas - 1a. família;50,00;374,00
2000;PARAÍBA;Cédulas - 1a. família;100,00;14,00
2000;PARANÁ;Cédulas - 1a. família;1,00;9,00
