id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4301602,2016,13535891.0,1127990.9166666667,93560,7796.666666666667
4301602,2017,11955458.0,996288.1666666666,84564,7047.0
4301602,2018,12411806.0,1034317.1666666666,86963,7246.916666666667
4301602,2019,13867929.0,1155660.75,86808,7234.0
4301602,2020,16814851.0,1401237.5833333333,94865,7905.416666666667
4301602,2021,14513507.0,1451350.7,81421,8142.1
4301636,2013,1416048.0,118004.0,8738,728.1666666666666
4301636,2014,1647959.0,137329.91666666666,9663,805.25
4301636,2015,1738734.0,144894.5,9788,815.6666666666666
4301636,2016,2021485.0,168457.08333333334,10383,865.25
4301636,2017,2226105.0,185508.75,10700,891.6666666666666
4301636,2018,2462987.0,205248.91666666666,12031,1002.5833333333334
4301636,2019,2548529.0,212377.41666666666,12236,1019.6666666666666
4301636,2020,2488922.0,207410.16666666666,11607,967.25
4301636,2021,2110839.0,211083.9,9927,992.7
4301651,2013,73572.0,6131.0,592,49.333333333333336
4301651,2014,79248.0,6604.0,605,50.416666666666664
4301651,2015,66086.0,5507.166666666667,471,39.25
4301651,2016,44298.0,3691.5,342,28.5
4301651,2017,39382.0,3281.8333333333335,302,25.166666666666668
4301651,2018,28602.0,2383.5,209,17.416666666666668
4301651,2019,28732.0,2394.3333333333335,194,16.166666666666668
4301651,2020,22074.0,1839.5,190,15.833333333333334
4301651,2021,25880.0,2588.0,198,19.8
4301701,2013,324106.0,27008.833333333332,2448,204.0
4301701,2014,299118.0,24926.5,2290,190.83333333333334
4301701,2015,266318.0,22193.166666666668,1970,164.16666666666666
4301701,2016,216561.0,18046.75,1470,122.5
4301701,2017,178588.0,14882.333333333334,1308,109.0
4301701,2018,204080.0,17006.666666666668,1383,115.25
4301701,2019,199193.0,16599.416666666668,1315,109.58333333333333
4301701,2020,196705.0,16392.083333333332,1271,105.91666666666667
4301701,2021,149679.0,14967.9,1096,109.6
4301750,2013,1010900.0,84241.66666666667,6521,543.4166666666666
4301750,2014,1006007.0,83833.91666666667,6338,528.1666666666666
4301750,2015,958786.0,79898.83333333333,6040,503.3333333333333
4301750,2016,802014.0,66834.5,5015,417.9166666666667
4301750,2017,704326.0,58693.833333333336,4458,371.5
4301750,2018,704536.0,58711.333333333336,4479,373.25
4301750,2019,629728.0,52477.333333333336,3977,331.4166666666667
4301750,2020,644080.0,53673.333333333336,4104,342.0
4301750,2021,539678.0,53967.8,3541,354.1
4301800,2013,875920.0,72993.33333333333,6232,519.3333333333334
4301800,2014,765056.0,63754.666666666664,5889,490.75
4301800,2015,678743.0,56561.916666666664,5273,439.4166666666667
4301800,2016,561023.0,46751.916666666664,4463,371.9166666666667
4301800,2017,563019.0,46918.25,4202,350.1666666666667
4301800,2018,582630.0,48552.5,4262,355.1666666666667
4301800,2019,556423.0,46368.583333333336,3861,321.75
4301800,2020,566430.0,47202.5,4123,343.5833333333333
4301800,2021,476992.0,47699.2,3519,351.9
4301859,2013,255234.0,21269.5,2154,179.5
4301859,2014,242498.0,20208.166666666668,2000,166.66666666666666
4301859,2015,218800.0,18233.333333333332,1669,139.08333333333334
4301859,2016,217098.0,18091.5,1591,132.58333333333334
4301859,2017,212267.0,17688.916666666668,1417,118.08333333333333
4301859,2018,235019.0,19584.916666666668,1605,133.75
4301859,2019,192382.0,16031.833333333334,1348,112.33333333333333
4301859,2020,181472.0,15122.666666666666,1302,108.5
4301859,2021,163545.0,16354.5,1180,118.0
4301875,2013,588704.0,49058.666666666664,4427,368.9166666666667
4301875,2014,487974.0,40664.5,3631,302.5833333333333
4301875,2015,480532.0,40044.333333333336,3539,294.9166666666667
4301875,2016,444509.0,37042.416666666664,3163,263.5833333333333
4301875,2017,446324.0,37193.666666666664,2919,243.25
4301875,2018,470713.0,39226.083333333336,2837,236.41666666666666
4301875,2019,493961.0,41163.416666666664,2790,232.5
4301875,2020,551935.0,45994.583333333336,3125,260.4166666666667
4301875,2021,517348.0,51734.8,3007,300.7
4301909,2013,1855364.0,154613.66666666666,10871,905.9166666666666
4301909,2014,1974547.0,164545.58333333334,11330,944.1666666666666
4301909,2015,1897546.0,158128.83333333334,10772,897.6666666666666
4301909,2016,1769380.0,147448.33333333334,9835,819.5833333333334
4301909,2017,1432603.0,119383.58333333333,8193,682.75
4301909,2018,1317160.0,109763.33333333333,7858,654.8333333333334
4301909,2019,1197984.0,99832.0,7125,593.75
4301909,2020,1255753.0,104646.08333333333,7269,605.75
4301909,2021,1108962.0,110896.2,6551,655.1
4301925,2013,79508.0,6625.666666666667,557,46.416666666666664
4301925,2014,66211.0,5517.583333333333,496,41.333333333333336
4301925,2015,61776.0,5148.0,490,40.833333333333336
4301925,2016,56990.0,4749.166666666667,407,33.916666666666664
4301925,2017,29344.0,2445.3333333333335,217,18.083333333333332
4301925,2018,27947.0,2328.9166666666665,186,15.5
4301925,2019,20913.0,1742.75,166,13.833333333333334
4301925,2020,19331.0,1610.9166666666667,148,12.333333333333334
4301925,2021,15267.0,1526.7,112,11.2
4301958,2013,29788.0,2482.3333333333335,222,18.5
4301958,2014,30458.0,2538.1666666666665,231,19.25
4301958,2015,24387.0,2032.25,186,15.5
4301958,2016,18836.0,1569.6666666666667,150,12.5
4301958,2017,18815.0,1567.9166666666667,148,12.333333333333334
4301958,2018,16704.0,1392.0,118,9.833333333333334
4301958,2019,18189.0,1515.75,108,9.0
4301958,2020,20231.0,1685.9166666666667,103,8.583333333333334
4301958,2021,15185.0,1518.5,110,11.0
4302006,2013,1097106.0,91425.5,9779,814.9166666666666
4302006,2014,1128885.0,94073.75,9222,768.5
4302006,2015,1095610.0,91300.83333333333,8530,710.8333333333334
