id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4304622,2023,64424.0,32212.0,153,76.5
4304630,2021,856628.0,428314.0,3789,1894.5
4304630,2022,11280563.0,940046.9166666666,32702,2725.1666666666665
4304630,2023,2741996.0,1370998.0,6280,3140.0
4304655,2021,84981.0,42490.5,490,245.0
4304655,2022,948194.0,79016.16666666667,3202,266.8333333333333
4304655,2023,231437.0,115718.5,556,278.0
4304663,2021,773599.0,386799.5,3746,1873.0
4304663,2022,9294691.0,774557.5833333334,28195,2349.5833333333335
4304663,2023,2195380.0,1097690.0,5258,2629.0
4304671,2021,75143.0,37571.5,342,171.0
4304671,2022,894023.0,74501.91666666667,2571,214.25
4304671,2023,206608.0,103304.0,477,238.5
4304689,2021,277218.0,138609.0,1151,575.5
4304689,2022,3079544.0,256628.66666666666,8696,724.6666666666666
4304689,2023,702715.0,351357.5,1640,820.0
4304697,2021,5883.0,2941.5,36,18.0
4304697,2022,99117.0,8259.75,323,26.916666666666668
4304697,2023,28362.0,14181.0,68,34.0
4304705,2021,620650.0,310325.0,3376,1688.0
4304705,2022,6993858.0,582821.5,23210,1934.1666666666667
4304705,2023,1621730.0,810865.0,4149,2074.5
4304713,2021,131318.0,65659.0,552,276.0
4304713,2022,1577620.0,131468.33333333334,4308,359.0
4304713,2023,409583.0,204791.5,872,436.0
4304804,2021,38841.0,19420.5,191,95.5
4304804,2022,540906.0,45075.5,1657,138.08333333333334
4304804,2023,143929.0,71964.5,345,172.5
4304853,2021,8464.0,4232.0,52,26.0
4304853,2022,82751.0,6895.916666666667,310,25.833333333333332
4304853,2023,20160.0,10080.0,52,26.0
4304903,2021,47221.0,23610.5,206,103.0
4304903,2022,508827.0,42402.25,1392,116.0
4304903,2023,112646.0,56323.0,245,122.5
4304952,2021,55716.0,27858.0,245,122.5
4304952,2022,611049.0,50920.75,1870,155.83333333333334
4304952,2023,139918.0,69959.0,344,172.0
4305009,2021,113706.0,56853.0,697,348.5
4305009,2022,1370426.0,114202.16666666667,4841,403.4166666666667
4305009,2023,336374.0,168187.0,836,418.0
4305108,2021,3635875.0,1817937.5,16896,8448.0
4305108,2022,42502103.0,3541841.9166666665,125571,10464.25
4305108,2023,10210176.0,5105088.0,23064,11532.0
4305116,2021,12705.0,6352.5,67,33.5
4305116,2022,111408.0,9284.0,392,32.666666666666664
4305116,2023,27263.0,13631.5,66,33.0
4305124,2021,114175.0,57087.5,700,350.0
4305124,2022,1545659.0,128804.91666666667,5337,444.75
4305124,2023,402354.0,201177.0,963,481.5
4305132,2021,75162.0,37581.0,400,200.0
4305132,2022,928965.0,77413.75,2932,244.33333333333334
4305132,2023,238025.0,119012.5,546,273.0
4305157,2021,69873.0,34936.5,330,165.0
4305157,2022,630950.0,52579.166666666664,2036,169.66666666666666
4305157,2023,136153.0,68076.5,341,170.5
4305173,2021,224410.0,112205.0,1072,536.0
4305173,2022,2669606.0,222467.16666666666,8094,674.5
4305173,2023,650041.0,325020.5,1468,734.0
4305207,2021,90418.0,45209.0,489,244.5
4305207,2022,1123744.0,93645.33333333333,3790,315.8333333333333
4305207,2023,247112.0,123556.0,653,326.5
4305306,2021,60462.0,30231.0,306,153.0
4305306,2022,598902.0,49908.5,1939,161.58333333333334
4305306,2023,141305.0,70652.5,332,166.0
4305355,2021,592892.0,296446.0,2537,1268.5
4305355,2022,6018688.0,501557.3333333333,17309,1442.4166666666667
4305355,2023,1289205.0,644602.5,3017,1508.5
4305371,2021,134668.0,67334.0,511,255.5
4305371,2022,1322246.0,110187.16666666667,3876,323.0
4305371,2023,323921.0,161960.5,851,425.5
4305405,2021,71983.0,35991.5,337,168.5
4305405,2022,864781.0,72065.08333333333,2711,225.91666666666666
4305405,2023,188172.0,94086.0,488,244.0
4305439,2021,80718.0,40359.0,397,198.5
4305439,2022,860386.0,71698.83333333333,2433,202.75
4305439,2023,202018.0,101009.0,396,198.0
4305447,2021,98150.0,49075.0,556,278.0
