Municípios;Código;Ano;Bloco Educação\Ensino Fundamental\Anos Finais EF\Índice;Bloco Educação\Ensino Fundamental\Anos Iniciais EF\Índice;Bloco Educação\Ensino Fundamental\Índice;Bloco Educação\Ensino Médio\Índice;Bloco Educação\Escolaridade Adulta\Índice;Bloco Educação\Pré Escola\Índice;Bloco Educação\Índice;Bloco Renda\Apropriação da Renda\Índice;Bloco Renda\Geração da Renda\Índice;Bloco Renda\Índice;Bloco Saúde\Condições Gerais de Saúde\Mortes por Causas Evitáveis\Índice;Bloco Saúde\Condições Gerais de Saúde\Índice;Bloco Saúde\Condições Gerais de Saúde\Óbitos por Causas Mal Definidas\Índice;Bloco Saúde\Longevidade\Índice;Bloco Saúde\Saúde Materno Infantil\Consultas Pré Natal\Índice;Bloco Saúde\Saúde Materno Infantil\Mortalidade de Menores de 5 anos\Índice;Bloco Saúde\Saúde Materno Infantil\Índice;Bloco Saúde\Índice;Idese
ImbÃ©;4310330.0;2021;0.701418624;0.759343872;0.730381248;0.51982113498968;0.63589854374833;0.79203673491191;0.66953441541248;0.62064527004027;0.49677442262848;0.55870984633438;0.44893963273181;0.67966018607737;0.91038073942294;0.7929877378287;0.72638009913662;0.90413510453725;0.81525760183694;0.76263517524767;0.66362647899818
Imigrante;4310363.0;2013;0.69381621632;0.91564156032;0.80472888832;0.94771758156803;0.39407330993533;1.0;0.78662994495584;0.73407436469538;0.89848300169202;0.8162786831937;0.61427040289244;0.75905012098753;0.90382983908263;0.90082059248356;0.80214068136648;0.97451901681465;0.88832984909056;0.84940018752055;0.81743627189003
Imigrante;4310363.0;2014;0.69381621632;0.91564156032;0.80472888832;0.97675868570902;0.40074965073531;1.0;0.79555930619108;0.75426785432886;0.95586227974621;0.85506506703753;0.61772017008887;0.78112996162608;0.94453975316329;0.92427284122191;0.82661903363323;0.97573931337591;0.90117917350457;0.86886065878419;0.83982834400427
Imigrante;4310363.0;2015;0.7170073460608;0.830120378432;0.7735638622464;0.86107690023213;0.40604122195501;1.0;0.76017049610839;0.72536388826617;0.84973704859026;0.78755046842821;0.63075602235695;0.78954272518878;0.94832942802061;0.95397624980424;0.84339024766382;0.9687944656531;0.90609235665846;0.88320377721716;0.81030824725125
Imigrante;4310363.0;2016;0.7170073460608;0.830120378432;0.7735638622464;0.69176199894578;0.41008328114346;1.0;0.71885228558391;0.76369427974012;0.82783622272416;0.79576525123214;0.60317254817436;0.78568664558394;0.96820074299352;0.97109983694811;0.84161203648183;0.93343152842125;0.88752178245154;0.88143608832786;0.79868454171464
Imigrante;4310363.0;2017;0.913472;0.94379765163081;0.92863482581541;0.65578307639948;0.41796555833957;0.93998757304701;0.73559275840036;0.75318274530103;0.85695435992769;0.80506855261436;0.54791711983658;0.75607143432332;0.96422574881006;0.96168302662447;0.85852810941091;0.93956719920038;0.89904765430564;0.87226737175114;0.80430956092196
Imigrante;4310363.0;2018;0.913472;0.94379765163081;0.92863482581541;0.63035206050848;0.42841642553641;1.0;0.74685082796507;0.76848902658248;0.89009914118418;0.82929408388333;0.53712394807251;0.75026727188073;0.96341059568894;0.95700619879895;0.87839308387589;0.91354558172856;0.89596933280223;0.86774760116063;0.81463083766968
Imigrante;4310363.0;2019;0.76166584740842;0.8752096;0.81843772370421;0.63167364440291;0.43970346057064;1.0;0.72245370716944;0.72612535016072;0.8978640811825;0.81199471567161;0.59817935987544;0.7716065712988;0.94503378272215;0.94839368840436;0.88956417022473;0.95280177273317;0.92118297147895;0.88039441039403;0.80494761107836
Imigrante;4310363.0;2020;0.76166584740842;0.8752096;0.81843772370421;0.62961578391344;0.4471415201723;1.0;0.72379875694749;0.86804809857056;1.0;0.93402404928528;0.68438735080585;0.81143680136214;0.93848625191844;0.95122283457779;0.88488583540303;0.95769857261817;0.9212922040106;0.89465061331684;0.8508244731832
Imigrante;4310363.0;2021;0.850666624;0.861613312;0.856139968;0.70048613835396;0.45524303948075;0.98650342001287;0.7495931414619;0.81310624191505;1.0;0.90655312095752;0.67416682145412;0.80341665622632;0.93266649099852;0.95540108653263;0.89212926050786;0.98360895529132;0.93786910789959;0.89889561688618;0.8516806264352
IndependÃªncia;4310405.0;2013;0.63620266624;0.8292670528;0.73273485952;0.70432913977696;0.41371955830082;0.86831941272368;0.67977574258037;0.64938034222546;0.66954228797853;0.65946131510199;0.58074298864352;0.74825389397629;0.91576479930905;0.9186512780324;0.86594968311888;0.89584310445335;0.88089639378611;0.84926718859827;0.72950141542688
IndependÃªncia;4310405.0;2014;0.63620266624;0.8292670528;0.73273485952;0.6977691011731;0.42371264566078;0.72135305071137;0.64389241426631;0.68985369305084;0.67195501340482;0.68090435322783;0.58961099920361;0.75807641970129;0.92654184019897;0.93360573535774;0.8314437231953;0.91068432522605;0.87106402421068;0.85424872642324;0.72634849797246
IndependÃªncia;4310405.0;2015;0.65943466666667;0.79105447883414;0.7252445727504;0.7177570614005;0.43062406920816;0.7375399493838;0.65279141318571;0.68652594370128;0.67321367846182;0.67986981108155;0.57192535857625;0.75152425624923;0.9311231539222;0.93027057910892;0.80691420841716;0.87778561544245;0.8423499119298;0.84138158242932;0.72468093556553
IndependÃªncia;4310405.0;2016;0.65943466666667;0.79105447883414;0.7252445727504;0.70864404368526;0.43963291297539;1.0;0.71838038235276;0.70714605361933;0.70200151521128;0.7045737844153;0.55486462182001;0.74979739676993;0.94473017171985;0.92338993257604;0.79045957704742;0.91911648213609;0.85478802959176;0.84265845297924;0.75520420658244
IndependÃªncia;4310405.0;2017;0.754432;0.86673534489938;0.81058367244969;0.76302608539918;0.45010204588021;0.81002039994778;0.70843305091921;0.72680411412087;0.68624476829344;0.70652444120715;0.50652412546394;0.73272425680742;0.9589243881509;0.9071182797043;0.76455611094044;0.94087229241615;0.85271420167829;0.83085224606334;0.74860324606324
IndependÃªncia;4310405.0;2018;0.754432;0.86673534489938;0.81058367244969;0.70171379153138;0.46004350422804;0.77190544415351;0.68606160309065;0.73976451536455;0.71589796762786;0.7278312414962;0.57176136158939;0.76837421495013;0.96498706831088;0.93110740803661;0.77778081360273;0.94551960133097;0.86165020746685;0.8537106101512;0.75586781824602
IndependÃªncia;4310405.0;2019;0.69632;0.835121664;0.765720832;0.72664232145571;0.46582858570308;0.9053874545758;0.71589479843365;0.76653078852775;0.70180524608352;0.73416801730564;0.5116861821509;0.74418254323543;0.97667890431996;0.93221479092255;0.78757811436653;0.92492024289538;0.85624917863096;0.84421550426298;0.76475944000075
IndependÃªncia;4310405.0;2020;0.69632;0.835121664;0.765720832;0.71978204830491;0.4722041605615;0.91968719508097;0.71934855898685;0.74439511068821;0.73811683912674;0.74125597490748;0.55296120802517;0.76591604280104;0.97887087757691;0.96257341906901;0.82399641020331;0.95710749637379;0.89055195328855;0.87301380505287;0.77787277964906
IndependÃªncia;4310405.0;2021;0.654634624;0.790956672;0.722795648;0.78300176715386;0.47953420839481;0.99627592077028;0.74540188607974;0.75500808972898;0.83137839955866;0.79319324464382;0.47147867390313;0.72000591816704;0.96853316243095;0.92089596853284;0.80479812264398;0.98796013575553;0.89637912919975;0.84576033863321;0.79478515645226
InhacorÃ¡;4310413.0;2013;0.61538133376;0.64542991872;0.63040562624;0.61938795323813;0.37701193096036;0.77054957723274;0.59933877191781;0.43545395580783;0.6217227287894;0.52858834229861;0.68330906160452;0.79631002573145;0.90931098985837;0.97194766924743;0.76959476263411;0.9802673892866;0.87493107596035;0.88106292364641;0.66966334595428
InhacorÃ¡;4310413.0;2014;0.61538133376;0.64542991872;0.63040562624;0.66146054387015;0.38962289039636;0.79402120155308;0.6188775655149;0.41929808432861;0.58601006613095;0.50265407522978;0.6827980803895;0.80109578221248;0.91939348403547;0.97050885328258;0.79508624566363;0.96973456402113;0.88241040484238;0.88467168011248;0.66873444028572
InhacorÃ¡;4310413.0;2015;0.621312;0.78420936571825;0.70276068285913;0.59954925863137;0.39643270478309;0.78246460436461;0.62030181265955;0.43712815186472;0.5738783265337;0.50550323919921;0.66578437917589;0.79637093902604;0.92695749887619;0.99313612643898;0.80415436848751;0.93867009790138;0.87141223319445;0.88697309955315;0.67092605047064
InhacorÃ¡;4310413.0;2016;0.621312;0.78420936571825;0.70276068285913;0.67172335068277;0.4066126526006;0.79048551803949;0.6428955510455;0.48375893803903;0.5973199807489;0.54053945939396;0.66564805514599;0.7960743374147;0.9265006196834;0.98016662068544;0.78839245978765;0.90428254052008;0.84633750015387;0.874192819418;0.68587594328582
InhacorÃ¡;4310413.0;2017;0.604672;0.60724203747398;0.60595701873699;0.68695615572479;0.41090826959959;0.97092018370904;0.6686854069426;0.49754613745173;0.61568083266054;0.55661348505614;0.64231929033139;0.7836077598899;0.92489622944841;0.99217335165825;0.78269766347724;0.90565163404948;0.84417464876336;0.87331858677051;0.69953915958975
InhacorÃ¡;4310413.0;2018;0.604672;0.60724203747398;0.60595701873699;0.89141960371;0.42221272998558;0.98618439152499;0.72644343598939;0.52215270329133;0.64164737857827;0.5819000409348;0.59817890506203;0.76846712940577;0.93875535374951;0.9356611743437;0.78729507083547;0.9115660994037;0.84943058511959;0.85118629628968;0.71984325773796
InhacorÃ¡;4310413.0;2019;0.74387782472171;0.804049792;0.77396380836086;0.79349633954317;0.43387803378187;0.93429341197113;0.73390789841426;0.54798726898024;0.60243889118457;0.57521308008241;0.53779278775025;0.74532166481145;0.95285054187265;0.91396292566333;0.84308592656837;0.95012151548799;0.89660372102818;0.85196277050099;0.72036124966588
InhacorÃ¡;4310413.0;2020;0.74387782472171;0.804049792;0.77396380836086;0.76672415173731;0.44408929627051;0.9848152235027;0.74239811996784;0.5079795251248;0.60664599611027;0.55731276061753;0.5213064783522;0.73880984042832;0.95631320250444;0.93676386921517;0.85633718905798;0.95129442747033;0.90381580826416;0.85979650596922;0.7198357955182
InhacorÃ¡;4310413.0;2021;0.76033951418587;0.691666816;0.72600316509293;0.662456196796;0.44729015907466;0.94307227734866;0.69470544957806;0.52581613351974;0.69871023131011;0.61226318241492;0.59003547412483;0.77124518587699;0.95245489762915;0.95460276826502;0.85921651883483;0.97654463315245;0.91788057599364;0.88124284337855;0.72940382512385
Ipiranga do Sul;4310462.0;2013;0.59095466624;0.74942552064;0.67019009344;1.0;0.4463789954816;0.90936973011714;0.75648470475969;0.9242093094508;0.81902950148768;0.87161940546924;0.62926307071505;0.76628780081439;0.90331253091372;0.90614586318292;0.73929945250646;0.91796290399605;0.82863117825125;0.83368828074952;0.82059746365948
Ipiranga do Sul;4310462.0;2014;0.59095466624;0.74942552064;0.67019009344;1.0;0.45352030514418;1.0;0.78092759964605;0.92866559356461;0.8058716593429;0.86726862645376;0.69080093679093;0.79756135599053;0.90432177519014;0.92337969828405;0.75712161760333;0.95142869182836;0.85427515471584;0.85840540299681;0.83553387636554
Ipiranga do Sul;4310462.0;2015;0.689078450816;0.86966202359473;0.77937023720536;1.0;0.46521827078264;1.0;0.811147126997;0.92452275788333;0.77573563547361;0.85012919667847;0.69528802990861;0.79011194278132;0.88493585565403;0.91598777468175;0.75880416545083;0.96260746671233;0.86070581608158;0.85560184451488;0.83895938939678
Ipiranga do Sul;4310462.0;2016;0.689078450816;0.86966202359473;0.77937023720536;1.0;0.47362555575913;0.98307238132602;0.80901704357263;0.93516110424981;0.78782686853664;0.86149398639322;0.69278019050564;0.78308447742617;0.87338876434669;0.95031678137506;0.76099606919411;0.95782549588556;0.85941078253984;0.86427068044702;0.84492723680429
Ipiranga do Sul;4310462.0;2017;0.70395733333333;0.88330303955586;0.7936301864446;1.0;0.47910978847026;1.0;0.81818499372871;0.95762753110533;0.76932533739799;0.86347643425166;0.60706587958668;0.74007661116052;0.87308734273437;0.87814647937791;0.76172315127795;0.89852600734604;0.83012457931199;0.81611588995014;0.83259243931017
Ipiranga do Sul;4310462.0;2018;0.70395733333333;0.88330303955586;0.7936301864446;1.0;0.48680387252934;1.0;0.82010851474348;0.97477659762321;0.80377701130317;0.88927680446319;0.60023974029031;0.74309016085599;0.88594058142166;0.92217114940157;0.7772033891804;0.90045252402311;0.83882795660176;0.83469642228644;0.84802724716437
Ipiranga do Sul;4310462.0;2019;0.85056;0.95856448;0.90456224;1.0;0.49934608233316;1.0;0.85097708058329;1.0;0.78967094913734;0.89483547456867;0.63700746863328;0.76849621840709;0.8999849681809;0.94765988354737;0.79003645657158;0.90477353257554;0.84740499457356;0.85452036550934;0.86677764022043
Ipiranga do Sul;4310462.0;2020;0.85056;0.95856448;0.90456224;1.0;0.50500856732817;1.0;0.85239270183204;0.96018089697002;0.76043602088646;0.86030845892824;0.75684584707039;0.82863930877755;0.90043277048471;1.0;0.78846957777524;0.96580881485613;0.87713919631569;0.90192616836441;0.87154244304156
Ipiranga do Sul;4310462.0;2021;0.645888;1.0;0.822944;1.0;0.51608881710031;0.92685046083454;0.81647081948371;0.95173267216584;0.8875991162451;0.91966589420547;0.72243307416995;0.79886479202199;0.87529650987404;1.0;0.77692271207342;0.969500418614;0.87321156534371;0.8906921191219;0.87560961093703
IpÃª;4310439.0;2013;0.727104;0.80297082624;0.76503741312;0.71190308529919;0.44862712797392;0.75787736461702;0.67086124775253;0.74716430431688;0.68700965781974;0.71708698106831;0.64902777261171;0.77818719137904;0.90734661014637;0.90447367155828;0.73702458243933;0.83614407672428;0.7865843295818;0.82308173083971;0.73700998655352
IpÃª;4310439.0;2014;0.727104;0.80297082624;0.76503741312;0.7315318519189;0.46144734583861;0.8404867798541;0.6996258476829;0.77050389829772;0.67291660604123;0.72171025216947;0.63604686358144;0.76600023749159;0.89595361140174;0.89248911447919;0.7408155900397;0.84889767605966;0.79485663304968;0.81778199500682;0.7463726982864
IpÃª;4310439.0;2015;0.70065066666667;0.82631772380291;0.76348419523479;0.69912400104477;0.47112040714604;0.87562128241242;0.70233747145951;0.78291203266815;0.69395144107448;0.73843173687132;0.65394534128998;0.76901878874914;0.8840922362083;0.92244617418087;0.75977074153944;0.85816059033829;0.80896566593887;0.83347687628963;0.75808202820682
IpÃª;4310439.0;2016;0.70065066666667;0.82631772380291;0.76348419523479;0.67862173696849;0.47687365595231;1.0;0.7297448970389;0.77994496273388;0.69550418077835;0.73772457175612;0.68067164201077;0.77136051380138;0.86204938559199;0.95076820111891;0.74745648638956;0.90697547342638;0.82721597990797;0.84978156494275;0.77241701124592
IpÃª;4310439.0;2017;0.766272;0.88438495489244;0.82532847744622;0.75173321811688;0.48601416723626;1.0;0.76576896569984;0.79764182832698;0.65728625277243;0.7274640405497;0.62197801670556;0.75622704458841;0.89047607247127;0.95274588986599;0.75874557221707;0.8836247023396;0.82118513727834;0.84338602391092;0.77887301005349
IpÃª;4310439.0;2018;0.766272;0.88438495489244;0.82532847744622;0.82902766911125;0.49230617955042;1.0;0.78666558152697;0.80687792161583;0.64440428335482;0.72564110248533;0.59232217377378;0.74142819723588;0.89053422069798;0.95084882591822;0.77026053772356;0.87700480498246;0.82363267135301;0.8386365648357;0.783647749616
IpÃª;4310439.0;2019;0.753685376;0.94410496;0.848895168;0.85994136563267;0.49857344131485;1.0;0.80185249373688;0.83081580361515;0.6695785366803;0.75019717014772;0.62799694088571;0.75633783467905;0.8846787284724;0.97239195713336;0.79314416142889;0.90246239065928;0.84780327604409;0.85884435595217;0.80363133994559
IpÃª;4310439.0;2020;0.753685376;0.94410496;0.848895168;0.94331704220093;0.50547825071779;1.0;0.82442261522968;0.81597406441108;0.61231435416649;0.71414420928879;0.665153637777;0.76883888779088;0.87252413780475;0.98603303841054;0.81550797303677;0.95432321439792;0.88491559371734;0.87992917330625;0.80616533260824
IpÃª;4310439.0;2021;0.745856;0.882497024;0.814176512;0.97196909463524;0.51266706571486;1.0;0.82470316808752;0.84317327291366;0.70730341499551;0.77523834395459;0.61282764576315;0.73668432707817;0.86054100839319;0.97657240119488;0.82766607839444;0.96693397696233;0.89730002767838;0.87018558531714;0.82337569911975
IraÃ­;4310504.0;2013;0.70634666624;0.6926351808;0.69949092352;0.95917495783306;0.42901498749074;0.88261432196388;0.74257379770192;0.57519413488199;0.52954155733209;0.55236784610704;0.52882471054873;0.69981844384923;0.87081217714974;0.87306451700847;0.82693915030864;0.8959888077472;0.86146397902792;0.81144897996188;0.70213020792361
IraÃ­;4310504.0;2014;0.70634666624;0.6926351808;0.69949092352;1.0;0.43812292998461;0.9282240783826;0.7664594829718;0.58364009569306;0.53053195784629;0.55708602676968;0.55427440474024;0.72877347014665;0.90327253555307;0.87578000193449;0.83483219823921;0.85562127626336;0.84522673725128;0.81659340311081;0.71337963761743
IraÃ­;4310504.0;2015;0.79089066666667;0.81562221790423;0.80325644228545;0.97169165748556;0.4463506548952;1.0;0.80532468866655;0.59542940077667;0.50907568511027;0.55225254294347;0.62293380193555;0.76685067398357;0.91076754603158;0.88910960445875;0.83453587513002;0.86483546635216;0.84968567074109;0.83521531639447;0.73093084933483
IraÃ­;4310504.0;2016;0.79089066666667;0.81562221790423;0.80325644228545;0.83001199217199;0.45443858521446;1.0;0.77192675491798;0.5969643883277;0.51205101429344;0.55450770131057;0.52057826528334;0.73264277187112;0.94470727845891;0.87336061490661;0.82627859014546;0.90306393160102;0.86467126087324;0.82355821588366;0.7166642240374
IraÃ­;4310504.0;2017;0.754752;0.89154007494795;0.82314603747398;0.77929979445214;0.46065807834825;0.97966671922077;0.76069265737378;0.61369146724415;0.54412386758931;0.57890766741673;0.42524231419379;0.69285191742941;0.96046152066503;0.85990102416325;0.83041184176903;0.98779768260149;0.90910476218526;0.82061923459264;0.72007318646105
IraÃ­;4310504.0;2018;0.754752;0.89154007494795;0.82314603747398;0.73130054287452;0.46778518210734;1.0;0.75555794061396;0.60556457278771;0.51653525721221;0.56104991499996;0.35348887349507;0.65950028044533;0.9655116873956;0.83799377344065;0.80785209781418;1.0;0.90392604890709;0.80047336759769;0.70569374107054
IraÃ­;4310504.0;2019;0.76736;0.788979968;0.778169984;0.86546939289194;0.47646266417979;0.95466694462301;0.76869224642369;0.65677129886422;0.5644873227255;0.61062931079486;0.44561382413218;0.69094830692742;0.93628278972265;0.85182642992067;0.82061730246821;0.98373059834478;0.90217395040649;0.81498289575153;0.73143481765669
IraÃ­;4310504.0;2020;0.76736;0.788979968;0.778169984;0.93277764497931;0.48445716589676;1.0;0.79885119871902;0.59864545803264;0.54169294880527;0.57016920341896;0.52493704485088;0.72034310570706;0.91574916656325;0.86825739644871;0.81622130798317;0.98715818615738;0.90168974707027;0.83009674974201;0.73303905062666
IraÃ­;4310504.0;2021;0.645013376;0.803440896;0.724227136;1.0;0.4908348567064;1.0;0.8037654981766;0.57641634723374;0.56939427265979;0.57290530994676;0.58590593503046;0.74478818708159;0.90367043913272;0.87223380430587;0.81833070875127;0.94492771329752;0.88162921102439;0.83288373413728;0.73651818075355
Itaara;4310538.0;2013;0.61098666624;0.8090887104;0.71003768832;0.91757455539101;0.58921296878674;0.87182333729354;0.77216213744782;0.73118774547935;0.51146788781921;0.62132781664928;0.5913167055263;0.74174110848809;0.89216551144988;0.87430742800089;0.67989274074696;0.91079905629488;0.79534589852092;0.8037981450033;0.7324293663668
Itaara;4310538.0;2014;0.61098666624;0.8090887104;0.71003768832;0.89564429056906;0.5977828320147;0.7646405436472;0.74202633863774;0.73850412255947;0.49822332430422;0.61836372343184;0.61142946552315;0.74072299264501;0.87001651976687;0.88492546347558;0.74028910720054;0.96581793175681;0.85305351947868;0.82623399186642;0.72887468464533
Itaara;4310538.0;2015;0.732928;0.78896393060375;0.76094596530187;0.83015594891544;0.60420986223585;0.73430390002693;0.73240391912002;0.73932987594368;0.47230487769581;0.60581737681975;0.63152146687941;0.74918350992155;0.8668455529637;0.89248980803712;0.76711776629919;0.99749898474976;0.88230837552447;0.84132723116105;0.72651617570027
Itaara;4310538.0;2016;0.732928;0.78896393060375;0.76094596530187;0.77528418670105;0.61000461567993;1.0;0.78655869192071;0.73590227978154;0.45850457980707;0.5972034297943;0.63079758933535;0.75340063684117;0.876003684347;0.91154347603034;0.75343977185624;0.9964953854188;0.87496757863752;0.84663723050301;0.74346645073934
Itaara;4310538.0;2017;0.728384;0.84026261762665;0.78432330881332;0.80118013017634;0.61515418450861;1.0;0.80016440587457;0.75850923936633;0.47108899317756;0.61479911627194;0.68279099994368;0.78826771033995;0.89374442073621;0.95194711451349;0.73584134458178;0.99470002510185;0.86527068484181;0.86849516989842;0.76115289734831
Itaara;4310538.0;2018;0.728384;0.84026261762665;0.78432330881332;0.83936883170951;0.62231413448983;1.0;0.81150156875317;0.77147676372209;0.55104857540719;0.66126266956464;0.73454710207556;0.82146144036805;0.90837577866054;0.94792545426253;0.74568091663284;0.96505830808033;0.85536961235659;0.87491883566239;0.78256102466006
Itaara;4310538.0;2019;0.70436081876233;0.775364096;0.73986245738116;0.85419010071481;0.62922709047424;1.0;0.80581991214255;0.77969533108553;0.52392224586388;0.65180878847471;0.69026655404624;0.81334450561031;0.93642245717437;0.96750379117553;0.77679620299865;0.96874319704259;0.87276970002062;0.88453933226882;0.78072267762869
Itaara;4310538.0;2020;0.70436081876233;0.775364096;0.73986245738116;0.88464206703348;0.63691127394846;0.90777672950152;0.79229813196616;0.78549881689404;0.65017934498725;0.71783908094065;0.62016196880119;0.77370259107073;0.92724321334026;0.93961948809682;0.81864780578729;0.96933654571609;0.89399217575169;0.86910475163975;0.79308065484885
Itaara;4310538.0;2021;0.68025186633328;0.701502208;0.69087703716664;0.84883777316124;0.64377116514981;0.88201507198065;0.76637526186459;0.80362999675278;0.72009867167466;0.76186433421372;0.59176807089232;0.75156005140623;0.91135203192014;0.9229246081964;0.83897263190842;0.98971460855077;0.9143436202296;0.86294275994408;0.79706078534079
Itacurubi;4310553.0;2013;0.61924266624;0.63395282176;0.626597744;0.62662489549561;0.37462701933592;0.55865461259178;0.54662606785583;0.50359193197898;0.60005896440924;0.55182544819411;0.74473730577724;0.79593817351156;0.84713904124588;1.0;0.75605279744911;0.96871803718324;0.86238541731617;0.88610786360924;0.66151979321973
Itacurubi;4310553.0;2014;0.61924266624;0.63395282176;0.626597744;0.71471566810627;0.37958178774945;0.68062973969456;0.60038123488757;0.51278521495829;0.55936322122271;0.5360742180905;0.63064062425384;0.75893976894051;0.88723891362718;0.99555856019798;0.77083905457608;0.96270391057288;0.86677148257448;0.87375660390432;0.67007068562746
Itacurubi;4310553.0;2015;0.621888;0.7898397616128;0.7058638808064;0.7498861865324;0.38509076519903;0.61661102399814;0.61436296413399;0.53340404336688;0.60414974298674;0.56877689317681;0.64191639465033;0.7690607668547;0.89620513905907;0.99458986170818;0.77384885749069;0.97374443162933;0.87379664456001;0.87914909104097;0.68742964945059
Itacurubi;4310553.0;2016;0.621888;0.7898397616128;0.7058638808064;0.64680288696937;0.38762724082153;1.0;0.68507350214932;0.55356274889119;0.63791390401443;0.59573832645281;0.6084496550207;0.73805267831472;0.86765570160875;0.97338466473949;0.77505963867321;0.98006703381713;0.87756333624517;0.86300022643313;0.71460401834509
Itacurubi;4310553.0;2017;0.63488;0.75405652741152;0.69446826370576;0.63404603481994;0.39184352364392;1.0;0.68008945554241;0.57015817265153;0.60941933232956;0.58978875249054;0.64005365867175;0.74488099283206;0.84970832699237;0.93464338087418;0.7875065257113;0.91895124866301;0.85322888718715;0.84425108696446;0.70470976499914
Itacurubi;4310553.0;2018;0.63488;0.75405652741152;0.69446826370576;0.63136521683101;0.39768441356652;1.0;0.68087947352582;0.57297052431692;0.60601912970165;0.58949482700928;0.54113238967299;0.69217068536513;0.84320898105728;0.89887517636412;0.7958345690074;0.8658850342575;0.83085980163245;0.80730188778723;0.69255872944078
Itacurubi;4310553.0;2019;0.70879983988967;0.674531584;0.69166571194484;0.68994379883815;0.40436555356704;1.0;0.69649376608751;0.58503522298478;0.62020685226071;0.60262103762274;0.50101357387932;0.6857043974833;0.87039522108728;0.90691896309151;0.82040714629982;0.85194689493355;0.83617702061669;0.80960012706383;0.70290497692469
Itacurubi;4310553.0;2020;0.70879983988967;0.674531584;0.69166571194484;0.69693593241251;0.41111210395825;1.0;0.6999284370789;0.54641043609446;0.58952887201063;0.56796965405255;0.50074507254932;0.69107586653826;0.88140666052719;0.93612301134158;0.82251037344398;0.92548685478283;0.87399861411341;0.83373249733108;0.70054352948751
Itacurubi;4310553.0;2021;0.652650624;0.79961219671014;0.72613141035507;0.68794226557174;0.41523710465553;1.0;0.70732769514558;0.61103845007455;0.84057782152781;0.72580813580118;0.57843133148044;0.72750543240855;0.87657953333665;0.97143344164059;0.82737213858053;0.97328035709215;0.90032624783634;0.86642170729516;0.76651917941397
Itapuca;4310579.0;2013;0.54190933376;0.8085504175104;0.6752298756352;0.64139165668344;0.33072312277679;0.70250742337832;0.58746301961844;0.62416334303694;0.57490615540862;0.59953474922278;0.58895850718308;0.74814188832147;0.90732526945987;0.8749757515234;0.84391416024526;0.95744593417555;0.9006800472104;0.84126589568509;0.67608788817544
Itapuca;4310579.0;2014;0.54190933376;0.8085504175104;0.6752298756352;0.67990117726884;0.34498926191784;0.96641169210401;0.66663300173147;0.61131973438673;0.577225951519;0.59427284295287;0.63640977836318;0.76049640422827;0.88458303009335;0.89016204576744;0.86084182498149;0.95679212017721;0.90881697257935;0.85315847419169;0.70468810629201
Itapuca;4310579.0;2015;0.677504;0.8274665335552;0.7524852667776;0.61681376757388;0.35253881029244;1.0;0.68045946116098;0.61984938045264;0.54319409859425;0.58152173952345;0.70096507499077;0.8064011649965;0.91183725500224;0.94007602163588;0.8702688616785;0.96138628352332;0.91582757260091;0.88743491974443;0.71647204014295
Itapuca;4310579.0;2016;0.677504;0.8274665335552;0.7524852667776;0.59279332703908;0.36082778395494;1.0;0.67652659444291;0.65616944748157;0.54998680520167;0.60307812634162;0.69314993619201;0.81374968817277;0.93434944015354;0.97900760781237;0.86194937475156;0.96489953309044;0.913424453921;0.90206058330205;0.72722176802886
Itapuca;4310579.0;2017;0.69041066666667;0.6707812019431;0.68059593430488;0.65020240035348;0.37604666375944;1.0;0.67671124960445;0.68572480821126;0.5677427589513;0.62673378358128;0.61767420836787;0.79484088858148;0.97200756879509;0.91282289619708;0.85331898509566;0.96056545264348;0.90694221886957;0.87153533454938;0.7249934559117
Itapuca;4310579.0;2018;0.69041066666667;0.6707812019431;0.68059593430488;0.69110895961434;0.38427999802711;1.0;0.68899622298658;0.70351684562363;0.57386002679477;0.6386884362092;0.59083741051878;0.78254852759328;0.97425964466778;0.89772651380369;0.83774520448788;0.96739347941829;0.90256934195308;0.86094812778335;0.72954426232638
Itapuca;4310579.0;2019;0.73357465804209;0.86471759658668;0.79914612731439;0.73775256142843;0.39420253727196;1.0;0.73277530650369;0.71645149674674;0.57687772695244;0.64666461184959;0.6155692407884;0.79505571978443;0.97454219878046;0.87590076519675;0.83222409698788;0.96021088000908;0.89621748849848;0.85572465782655;0.74505485872661
Itapuca;4310579.0;2020;0.73357465804209;0.86471759658668;0.79914612731439;0.64408639627623;0.40352210733268;1.0;0.71168865773082;0.73532665552223;0.62745501970011;0.68139083761117;0.72203819034928;0.84215211613117;0.96226604191307;0.97748195154821;0.83662648849494;0.97037286783761;0.90349967816627;0.90771124861522;0.76693024798574
Itapuca;4310579.0;2021;0.65099855766089;0.82960674270382;0.74030265018235;0.6588030239937;0.4162968970862;0.98604720258663;0.70036244346222;0.73333228757219;0.65975110826152;0.69654169791685;0.72312794048317;0.84101849507963;0.9589090496761;0.96309501081834;0.84071038704647;0.96965404702758;0.90518221703702;0.90309857431166;0.76666757189691
Itaqui;4310603.0;2013;0.60558933376;0.69951298304;0.6525511584;0.87592269163811;0.53252313471847;0.80063890779051;0.71540897313677;0.58283929932359;0.690197943235;0.63651862127929;0.54349671674069;0.65040436859752;0.75731202045435;0.79770073318693;0.55823313166863;0.92790304582467;0.74306808874665;0.73039106351037;0.69410621930881
