COD,ANO,Bloco Educação,Bloco Educação\Ensino Fundamental,Bloco Educação\Ensino Fundamental\Anos Finais,Bloco Educação\Ensino Fundamental\Anos Iniciais,Bloco Educação\Ensino Médio,Bloco Educação\Escolaridade Adulta,Bloco Educação\Pré Escola,Bloco Renda,Bloco Renda\Apropriação da Renda,Bloco Renda\Geração da Renda,Bloco Saúde,Bloco Saúde\Condições Gerais de Saúde,Bloco Saúde\Condições Gerais de Saúde\Óbitos por Causas Evitáveis,Bloco Saúde\Condições Gerais de Saúde\Óbitos por Causas Mal Definidas,Bloco Saúde\Longevidade,Bloco Saúde\Saúde Materno Infantil,Bloco Saúde\Saúde Materno Infantil\Consultas Pré Natal,Bloco Saúde\Saúde Materno Infantil\Mortalidade de Menores de 5 anos,Idese,População
4300307,2015,0.763096738379281,0.794246699051584,0.759274666666666,0.829218731436502,0.916681423780982,0.343081545017237,0.998377285667323,0.528673148562713,0.61625686696656,0.441089430158865,0.793815140653014,0.660132210516775,0.391149962005858,0.929114459027691,0.886502622421686,0.83481058902058,0.771338226869762,0.898282951171399,0.695195009198336,6598.0
4300307,2016,0.753453236010166,0.794246699051584,0.759274666666666,0.829218731436502,0.866738024916248,0.352828220072832,1.0,0.529094323481047,0.61880765773267,0.439380989229424,0.823763259803349,0.709102105954527,0.50649043552622,0.911713776382835,0.909849151867441,0.852338521588078,0.778633243729709,0.926043799446447,0.702103606431521,6594.0
4300307,2017,0.754898504291567,0.733727015498497,0.738090666666667,0.729363364330326,0.923505210898996,0.362361790768778,1.0,0.5426998546653,0.637942792491781,0.44745691683882,0.858578348128797,0.746989310120561,0.56475114163015,0.929227478610971,0.940541545425803,0.888204188840028,0.802047593741992,0.974360783938063,0.718725569028555,6569.0
4300307,2018,0.770916161018712,0.733727015498497,0.738090666666667,0.729363364330326,0.980714316803759,0.369223311772591,1.0,0.542722642154599,0.642236523518014,0.443208760791184,0.867345632124083,0.776386128136184,0.605974885587409,0.946797370684959,0.941328870727174,0.88432189750889,0.817013147738494,0.951630647279285,0.726994811765798,6513.0
4300307,2019,0.786426624620067,0.770636224,0.714453376,0.826819072,1.0,0.375070274480268,1.0,0.564680223385231,0.675132877132462,0.454227569638,0.863086494701758,0.768888673957455,0.569147854827985,0.968629493086925,0.932694731266456,0.887676078881363,0.822257544247032,0.953094613515694,0.738064447569019,6435.0
4300307,2020,0.788007975408719,0.770636224,0.714453376,0.826819072,1.0,0.381395677634876,1.0,0.564859033990321,0.649197744386256,0.480520323594385,0.840284934284717,0.726511961798449,0.484235264280771,0.968788659316127,0.903355107492761,0.890987733562941,0.839417070104052,0.94255839702183,0.731050647894586,6301.0
4300307,2021,0.787849017345484,0.761504448,0.710165376,0.81284352,1.0,0.389891621381936,1.0,0.560827871328218,0.621265802300577,0.500389940355859,0.844699379411708,0.718965149962155,0.47825835612858,0.959671943795731,0.89413072672067,0.921002261552299,0.858584135790974,0.983420387313624,0.731125422695137,6403.0
4300406,2013,0.761658348924959,0.666298848,0.598912,0.733685696,0.997872555433411,0.584430034310209,0.798031957956218,0.626406878282294,0.646358602194864,0.606455154369723,0.803248256238,0.703962612773652,0.48032880261398,0.927596422933324,0.845530028311447,0.8602521276289,0.785886457554463,0.934617797703336,0.730437827815084,75192.0
4300406,2014,0.78307953421569,0.666298848,0.598912,0.733685696,1.0,0.590327180299053,0.875692108563708,0.64506809158334,0.673584642721148,0.616551540445533,0.81182912758358,0.703368130201498,0.481759073843454,0.924977186559542,0.854989078356176,0.877130174193065,0.805629446165649,0.948630902220481,0.746658917794203,74229.0
4300406,2015,0.787234394661327,0.672980200786491,0.602090666666667,0.743869734906315,1.0,0.596850900862493,0.879106476996325,0.640024524022853,0.670023958913721,0.610025089131985,0.804394325510162,0.686651565599001,0.446008011205945,0.927295119992057,0.839309989310068,0.887221421621419,0.82541084318845,0.949032000054387,0.743884414731448,73845.0
4300406,2016,0.80385984248443,0.672980200786491,0.602090666666667,0.743869734906315,0.962931299783736,0.602180537701461,0.977347331666032,0.630534203243616,0.661817331355459,0.599251075131773,0.803777575766254,0.681165839145973,0.458005756689396,0.90432592160255,0.842521855359893,0.887645032792896,0.828524892162594,0.946765173423197,0.746057207164767,72900.0
4300406,2017,0.824621328842892,0.710156990978487,0.648768,0.771545981956974,0.98081456166546,0.607513762727622,1.0,0.64517946276708,0.677019851857703,0.613339073676456,0.794611969180813,0.674746227464726,0.453008305299155,0.896484149630297,0.83591317365154,0.873176506426174,0.821056657986039,0.92529635486631,0.754804253596928,72524.0
4300406,2018,0.822429097848841,0.710156990978487,0.648768,0.771545981956974,1.0,0.614413386979934,0.965146013436943,0.652098656539319,0.683463376772461,0.620733936306176,0.797360696041926,0.661088290670816,0.477185991571944,0.844990589769688,0.851818746455795,0.879175050999166,0.819687625050447,0.938662476947884,0.757296150143362,72516.0
4300406,2019,0.818474897904331,0.715132992,0.676245376,0.754020608,1.0,0.619765170846336,0.93900142877099,0.657091041216195,0.713169925428248,0.601012157004143,0.799496591681033,0.654382493771477,0.460175299554351,0.848589687988604,0.860032556691771,0.884074724579851,0.830399949095573,0.937749500064128,0.758354176933853,72376.0
4300406,2020,0.810330641438071,0.715132992,0.676245376,0.754020608,1.0,0.625839418870347,0.900350154881939,0.642592958784826,0.684473507834573,0.600712409735078,0.807974483662666,0.639541421032444,0.495304695582832,0.783778146482055,0.882411807979259,0.901970221976296,0.847964504173376,0.955975939779216,0.753632694628521,72072.0
4300406,2021,0.807901571900295,0.709897216,0.683648,0.736146432,1.0,0.631640777979279,0.8900682936219,0.666993258766331,0.67236451541961,0.661622002113052,0.80003988890505,0.662468383058567,0.477430095278523,0.847506670838611,0.843607064563937,0.894044219092647,0.85115555485506,0.936932883330234,0.758311573190559,72085.0
4300455,2013,0.669472406558803,0.67393138432,0.62250666624,0.7253561024,0.865231304414521,0.362884718406333,0.775842219094358,0.615495224507826,0.669087210689887,0.561903238325764,0.822054269699858,0.725086236680648,0.537851755710199,0.912320717651098,0.880829256592935,0.860247315825992,0.819423002814792,0.901071628837192,0.702340633588829,4293.0
4300455,2014,0.7576746280667,0.67393138432,0.62250666624,0.7253561024,0.986652479701776,0.370114648245025,1.0,0.637496313375807,0.697511444226752,0.577481182524862,0.820646430022982,0.732372730179103,0.542843137009015,0.921902323349191,0.875474524682548,0.854092035207295,0.792400193526235,0.915783876888356,0.738605790488497,4198.0
4300455,2015,0.772832325557481,0.714091451717894,0.7020659069056,0.726116996530187,1.0,0.377237850512031,1.0,0.636194853769611,0.690376127509006,0.582013580030217,0.85490777460903,0.755698174395584,0.569424558017305,0.941971790773864,0.936982658667735,0.87204249076377,0.801751817199548,0.942333164327992,0.754644984645374,4113.0
4300455,2016,0.774819917221482,0.714091451717894,0.7020659069056,0.726116996530187,1.0,0.385188217168035,1.0,0.674392748272685,0.738663095746534,0.610122400798835,0.864902608038129,0.76877272887068,0.597289367440051,0.94025609030131,0.958187055223178,0.867748040020528,0.794662546316437,0.940833533724618,0.771371757844099,4122.0
4300455,2017,0.774962762278773,0.705241323155216,0.657173333333333,0.753309312977099,1.0,0.394609725959877,1.0,0.664681132299241,0.758903648735578,0.570458615862904,0.883739209164392,0.793706462093107,0.649074826712942,0.938338097473272,0.981857016069413,0.875654149330656,0.803393124098455,0.947915174562857,0.774461034580802,4137.0
4300455,2018,0.723838169882694,0.705241323155216,0.657173333333333,0.753309312977099,0.931128146958657,0.406012941137372,0.852970268279532,0.676678693440179,0.768274528674292,0.585082858206065,0.873646801303834,0.790422340514164,0.63590871019302,0.944935970835308,0.943084419579544,0.887433643817794,0.818654750543882,0.956212537091706,0.758054554875569,4231.0
4300455,2019,0.74255898760132,0.666509952,0.612458624,0.72056128,0.889785354412162,0.413940643993117,1.0,0.67151061618958,0.778529180101712,0.564492052277448,0.883337469653529,0.782962656604963,0.610225752815729,0.955699560394198,0.955740928239786,0.911308824115838,0.83590284974,0.986714798491675,0.76580235781481,4227.0
4300455,2020,0.766976020643804,0.666509952,0.612458624,0.72056128,0.992655647498365,0.423375359280892,0.985363123795961,0.674101522835644,0.757563420114709,0.590639625556579,0.885260007952135,0.764796666435456,0.576672903462233,0.952920429408679,0.969237947964755,0.921745409456195,0.858756181353937,0.984734637558452,0.775445850477194,4247.0
4300455,2021,0.755161267000322,0.668929152,0.626154624,0.71170368,1.0,0.431202654907965,0.920513261093323,0.678708269410075,0.739083873516402,0.618332665303747,0.888920035180523,0.769847280692281,0.594818652512531,0.944875908872031,0.979032248855649,0.917880575993639,0.859216518834832,0.976544633152447,0.774263190530307,4219.0
4300471,2013,0.705742050466031,0.6936824644672,0.6384584397056,0.7489064892288,0.864382879804776,0.424317417996013,0.840585439596137,0.805113369034371,0.705622254119346,0.904604483949396,0.853288070150147,0.793449293290674,0.684720656038531,0.902177930542817,0.927331207415357,0.839083709744411,0.776067163985806,0.902100255503016,0.788047829883517,1981.0
4300471,2014,0.782832199348986,0.6936824644672,0.6384584397056,0.7489064892288,1.0,0.437646332928744,1.0,0.79533691979436,0.715419678941696,0.875254160647024,0.850694872097904,0.756500536996492,0.595439363045179,0.917561710947805,0.937889212803517,0.857694866493704,0.791776118815304,0.923613614172105,0.80962133041375,2003.0
4300471,2015,0.79020661728828,0.7128396040256,0.6462127919488,0.7794664161024,1.0,0.447986865127519,1.0,0.799091742262382,0.715537204450267,0.882646280074497,0.859446767672101,0.775189310115185,0.635575407008216,0.914803213222155,0.944614067653149,0.858536925247968,0.801172977422389,0.915900873073546,0.816248375740921,2031.0
4300471,2016,0.793441993567203,0.7128396040256,0.6462127919488,0.7794664161024,1.0,0.460928370243211,1.0,0.809004077445155,0.72358848534355,0.89441966954676,0.854423122352365,0.757003372752785,0.618421743294549,0.89558500221102,0.920676409675557,0.885589584628755,0.81052071188941,0.9606584573681,0.818956397788241,2048.0
4300471,2017,0.810220655345652,0.771091753238145,0.735658666666667,0.806524839809624,1.0,0.469790868144464,1.0,0.799375045712099,0.73575201239802,0.862998079026178,0.850691253077018,0.752383776508927,0.614946701846443,0.88982085117141,0.919570095036657,0.880119887685471,0.8042034356251,0.956036339745842,0.820095651378256,2085.0
4300471,2018,0.804236241707545,0.771091753238145,0.735658666666667,0.806524839809624,0.969527336753712,0.476325876838321,1.0,0.841846623255697,0.766422234932647,0.917271011578747,0.859613428871687,0.750076007800791,0.591322618067666,0.908829397533916,0.942317305522314,0.886446973291955,0.826254130121892,0.946639816462018,0.835232097944976,2083.0
4300471,2019,0.812286036314194,0.766923904,0.655573376,0.878274432,1.0,0.482220241256776,1.0,0.839410372407158,0.775832934179555,0.90298781063476,0.87761034457251,0.779922166367158,0.63278071683461,0.927063615899707,0.96658434772298,0.886324519627391,0.829644425250126,0.943004614004657,0.843102251097954,2072.0
4300471,2020,0.803467772903252,0.766923904,0.655573376,0.878274432,1.0,0.486085273894493,0.960861913718517,0.841170610823258,0.755160708761693,0.927180512884822,0.867683555491608,0.786484632114231,0.653921101324384,0.919048162904078,0.944740882904626,0.871825151455966,0.834698220238879,0.908952082673053,0.837440646406039,2052.0
4300471,2021,0.782352365050012,0.744537608247143,0.682984839159189,0.806090377335097,1.0,0.494690114985643,0.890181736967262,0.887514796876393,0.775029593752786,1.0,0.848933205396878,0.775623281734799,0.634769137565448,0.916477425904149,0.890960426295768,0.880215908160069,0.826166803943498,0.934265012376639,0.839600122441094,2074.0
4300505,2013,0.695180127314335,0.74935138048,0.66005333376,0.8386494272,0.803310016427848,0.321714414085334,0.906344698264156,0.555147669247799,0.602650781246126,0.507644557249471,0.846372803076905,0.76222654977174,0.625191111371194,0.899261988172286,0.903903888235104,0.872987971223872,0.836128362198249,0.909847580249496,0.69890019987968,7556.0
4300505,2014,0.705893193678699,0.74935138048,0.66005333376,0.8386494272,0.85721575672705,0.330117387889431,0.886888249618314,0.586989505171623,0.656541906707435,0.517437103635812,0.838897702672135,0.756113943986298,0.603648923238198,0.908578964734397,0.909249169659053,0.851329994371054,0.783303237566177,0.919356751175931,0.710593467174152,7454.0
4300505,2015,0.755346207167629,0.798780454314134,0.642325333333333,0.955235575294934,0.885228435486029,0.337375938870355,1.0,0.862674241755901,0.781180471220817,0.944168012290984,0.832409403968961,0.732160661146893,0.557743093349926,0.906578228943859,0.920736358177325,0.844331192582664,0.786395577807556,0.902266807357773,0.816809950964164,7341.0
4300505,2016,0.746150583874412,0.798780454314134,0.642325333333333,0.955235575294934,0.837406665292341,0.348415215891173,1.0,0.801498733785193,0.742631514539834,0.860365953030551,0.843978714592528,0.751201463399637,0.592135970497776,0.910266956301497,0.898178622740228,0.882556057637718,0.81070708899551,0.954405026279925,0.797209344084044,7355.0
4300505,2017,0.756183684428795,0.729988515382836,0.602965333333333,0.857011697432339,0.936521400893694,0.35822482143865,1.0,0.853621303784278,0.800389444835394,0.906853162733162,0.846418769984393,0.737144384869501,0.524982561879046,0.949306207859955,0.892509256350066,0.909602668733613,0.8428786315271,0.976326705940125,0.818741252732489,7362.0
4300505,2018,0.768231845633393,0.729988515382836,0.602965333333333,0.857011697432339,0.975306905787646,0.367631961363089,1.0,0.824125453017295,0.78500424659197,0.863246659442619,0.851935073250415,0.749327601651946,0.541093084109326,0.957562119194565,0.900703164263806,0.905774453835494,0.83442736436215,0.977121543308838,0.814764123967034,7406.0
4300505,2019,0.7993249766453,0.824754624,0.705749376,0.943759872,1.0,0.3725452825812,1.0,0.843784616018202,0.806330497948884,0.881238734087521,0.829022350701904,0.714932110455265,0.463389091543971,0.96647512936656,0.906163776979383,0.865971164671064,0.830130446073633,0.901811883268495,0.824043981121802,7311.0
4300505,2020,0.751477422764756,0.824754624,0.705749376,0.943759872,0.926460848574658,0.379388050260475,0.875306168223893,0.81781542909515,0.77351699754973,0.862113860640569,0.834343722956051,0.732710401657432,0.503101942027236,0.962318861287628,0.917873049195834,0.852447718014887,0.819117970123023,0.88577746590675,0.801212191605319,7318.0
4300505,2021,0.772823766945977,0.765136768,0.663424,0.866849536,0.941928915135161,0.384229384648748,1.0,0.598430422556719,0.674148315658501,0.522712529454936,0.826898159057589,0.73176874912452,0.498976730224926,0.964560768024114,0.891663259685322,0.857262468362925,0.838821272739351,0.875703663986499,0.732717449520095,7216.0
4300554,2013,0.70264318609009,0.703918872928,0.643930847488,0.763906898368,0.708418319883342,0.39823555154902,1.0,0.789688723983096,0.842955573577589,0.736421874388604,0.858004456203021,0.817413840080005,0.717400996235019,0.917426683924991,0.937149148566047,0.819450379963011,0.766365346988292,0.872535412937729,0.783445455425403,1886.0
4300554,2014,0.719536396112928,0.703918872928,0.643930847488,0.763906898368,0.810945778487012,0.401939204064922,0.961341728971778,0.771202878131751,0.848479887670457,0.693925868593045,0.854920809346544,0.781886564945928,0.637148712828484,0.926624417063372,0.941564239887396,0.841311623206307,0.782953920372819,0.899669326039795,0.781886694530407,1878.0
